target_txid,depth,root_type,root_real_id,root_is_fraud,is_true_positive,n_nodes,chain_real_ids,chain_types,chain_ce
163694920,1,wallet,1GyjDW6exdy9a3x5VGaunG2t4oVynHmXNs,True,True,2,163694920|1GyjDW6exdy9a3x5VGaunG2t4oVynHmXNs,transaction|wallet,|0.891668
166069553,1,wallet,177XXvx9jx3xEBZkT5Wdu4JQDX6jVBgagr,True,True,2,166069553|177XXvx9jx3xEBZkT5Wdu4JQDX6jVBgagr,transaction|wallet,|0.891655
166070349,1,wallet,1LXKnxjHsoLcJ4z6Fq2muzgNsqwXdhWLkT,True,True,2,166070349|1LXKnxjHsoLcJ4z6Fq2muzgNsqwXdhWLkT,transaction|wallet,|0.891653
166507034,1,wallet,1DFeSwYmjpfHvC5fBBgn1C1AxKEMK4DeTe,True,True,2,166507034|1DFeSwYmjpfHvC5fBBgn1C1AxKEMK4DeTe,transaction|wallet,|0.89165
298687200,1,wallet,151AiCJcGdL6Q1TDJbyN22xJ9ZLWMcFaYh,True,True,2,298687200|151AiCJcGdL6Q1TDJbyN22xJ9ZLWMcFaYh,transaction|wallet,|0.891662
376241459,1,wallet,1NmSa6kLBuBLC62WgAAVRug6VG8ATAFVsy,True,True,2,376241459|1NmSa6kLBuBLC62WgAAVRug6VG8ATAFVsy,transaction|wallet,|0.891675
385982620,1,wallet,12wQEoCHtV7x9iPGVaJQphtY1RDp3hB2KG,True,True,2,385982620|12wQEoCHtV7x9iPGVaJQphtY1RDp3hB2KG,transaction|wallet,|0.891676
31228978,1,wallet,132xSg5U3uojtSFZstHjtx6m9npzp54Jnq,True,True,2,31228978|132xSg5U3uojtSFZstHjtx6m9npzp54Jnq,transaction|wallet,|0.891667
355004156,1,wallet,16r9nAKR6DLpSQPzxBbiBfepbGJaGFLTWt,True,True,2,355004156|16r9nAKR6DLpSQPzxBbiBfepbGJaGFLTWt,transaction|wallet,|0.891687
355006770,1,wallet,18XVLpwYiYgAosA3xmFysqSo2jHNhhrm96,True,True,2,355006770|18XVLpwYiYgAosA3xmFysqSo2jHNhhrm96,transaction|wallet,|0.891687
355006868,1,wallet,1o67g8B6pkBPxgVDTiqDd6f1mE6xm53x2,True,True,2,355006868|1o67g8B6pkBPxgVDTiqDd6f1mE6xm53x2,transaction|wallet,|0.891687
355007596,1,wallet,12SXWZncWRYjyFgURU7nXUFd1vTWfoBV9X,True,True,2,355007596|12SXWZncWRYjyFgURU7nXUFd1vTWfoBV9X,transaction|wallet,|0.891684
355008957,1,wallet,1HFLQgbv4fYXPv861JwpH8sDCohsWDANi6,True,True,2,355008957|1HFLQgbv4fYXPv861JwpH8sDCohsWDANi6,transaction|wallet,|0.891681
355009246,1,wallet,1C8x1oEk6Dx1wHcYun8skmWW6oPHMzWGkw,True,True,2,355009246|1C8x1oEk6Dx1wHcYun8skmWW6oPHMzWGkw,transaction|wallet,|0.891597
355090390,1,wallet,17vRjBtHZPehN8znooY3a7nEBt8RZ3th1G,True,True,2,355090390|17vRjBtHZPehN8znooY3a7nEBt8RZ3th1G,transaction|wallet,|0.891689
355092822,1,wallet,1E6raL6sJFGzpHBnb1oLQ79bJvAeLUxARP,True,True,2,355092822|1E6raL6sJFGzpHBnb1oLQ79bJvAeLUxARP,transaction|wallet,|0.891684
355102312,1,wallet,1FxhRzzMADGLS2HxTVfSmyFXBkQ1ncGTL9,True,True,2,355102312|1FxhRzzMADGLS2HxTVfSmyFXBkQ1ncGTL9,transaction|wallet,|0.89168
355102377,1,wallet,18vXiyjC27ZyRTfkeHZjeHrGSC6vPNWomX,True,True,2,355102377|18vXiyjC27ZyRTfkeHZjeHrGSC6vPNWomX,transaction|wallet,|0.89168
355102448,1,wallet,1JaMsFbZkLfZoxtoWVMxCRyzmbdLx83JFg,True,True,2,355102448|1JaMsFbZkLfZoxtoWVMxCRyzmbdLx83JFg,transaction|wallet,|0.89168
355175641,1,wallet,1LUUwQ3es7Uyj4eYscHX5GVYrNCPYBWJbq,True,True,2,355175641|1LUUwQ3es7Uyj4eYscHX5GVYrNCPYBWJbq,transaction|wallet,|0.891699
91879985,1,wallet,1HyBpq3o3zDV6o5XyHjJTnoYuQXVmv1nqM,True,True,2,91879985|1HyBpq3o3zDV6o5XyHjJTnoYuQXVmv1nqM,transaction|wallet,|0.891707
54771037,1,wallet,12weWdn1XYpg8BAY5iNrUvYf8b9H6jWqQ4,True,True,2,54771037|12weWdn1XYpg8BAY5iNrUvYf8b9H6jWqQ4,transaction|wallet,|0.891726
67575965,1,wallet,1P8MnjCzS9p78VWyK7FctKimoLdGPztxAy,True,True,2,67575965|1P8MnjCzS9p78VWyK7FctKimoLdGPztxAy,transaction|wallet,|0.891728
28997148,1,wallet,16fmGYaeM7ULSpwB9Q2NpZgXchTn8nzLLR,True,True,2,28997148|16fmGYaeM7ULSpwB9Q2NpZgXchTn8nzLLR,transaction|wallet,|0.891737
29611862,1,wallet,1A8yQSpBkm6rR1MeT7fKCPaxmEQYgmk3qg,True,True,2,29611862|1A8yQSpBkm6rR1MeT7fKCPaxmEQYgmk3qg,transaction|wallet,|0.891743
29615095,1,wallet,12Z8U4j1UX7zvdPdQvK5dSkuQsMmVRQHuk,True,True,2,29615095|12Z8U4j1UX7zvdPdQvK5dSkuQsMmVRQHuk,transaction|wallet,|0.891748
114507940,1,wallet,1MbRAZ6hSBXJWDLtkRCFHKNvTg7TWSxttz,True,True,2,114507940|1MbRAZ6hSBXJWDLtkRCFHKNvTg7TWSxttz,transaction|wallet,|0.891763
148612093,1,wallet,1D4vwHXHUe8JkVXQZAN4LDJ5oDBhbBFEwj,True,True,2,148612093|1D4vwHXHUe8JkVXQZAN4LDJ5oDBhbBFEwj,transaction|wallet,|0.891808
45432747,1,wallet,1LqpZBhZVvTL7cHHgvQcJaZ26trmBWUCmt,True,True,2,45432747|1LqpZBhZVvTL7cHHgvQcJaZ26trmBWUCmt,transaction|wallet,|0.891876
97066702,1,wallet,1J7weDrdR4Fcp28zUW6Zu5dGkdJnB355Xc,True,True,2,97066702|1J7weDrdR4Fcp28zUW6Zu5dGkdJnB355Xc,transaction|wallet,|0.891817
97069017,1,wallet,1A5m58tVFqvG55HLwbPkc5MWnkp9dPn3NN,True,True,2,97069017|1A5m58tVFqvG55HLwbPkc5MWnkp9dPn3NN,transaction|wallet,|0.891824
97976919,1,wallet,1DXGiEktngXwwnQk67PGgW9tE4BuK28bST,True,True,2,97976919|1DXGiEktngXwwnQk67PGgW9tE4BuK28bST,transaction|wallet,|0.891845
72376896,1,wallet,1CUm4eyVHL28mXepTcBNvH3McEMensd7vn,True,True,2,72376896|1CUm4eyVHL28mXepTcBNvH3McEMensd7vn,transaction|wallet,|0.891838
73154819,1,wallet,19DeMGHSEyDrup7aw9S7XXN5Yfw5os1Emj,True,True,2,73154819|19DeMGHSEyDrup7aw9S7XXN5Yfw5os1Emj,transaction|wallet,|0.89179
91235255,1,wallet,1AqbtdryPZQqUbMFG6E94Sdvr4kpiWQAH4,True,True,2,91235255|1AqbtdryPZQqUbMFG6E94Sdvr4kpiWQAH4,transaction|wallet,|0.891808
91857277,1,wallet,1Q7YEnr3xGTiZL5tSUzNu46nZQAj5CB5JH,True,True,2,91857277|1Q7YEnr3xGTiZL5tSUzNu46nZQAj5CB5JH,transaction|wallet,|0.891809
94152708,1,wallet,1CZ1oz6VpotdMS4SL6cbupUhBvh73ud11C,True,True,2,94152708|1CZ1oz6VpotdMS4SL6cbupUhBvh73ud11C,transaction|wallet,|0.89183
94341464,1,wallet,1FYSgWEMUEtT1QweFaPGsy2Ej6K8Eoka5,True,True,2,94341464|1FYSgWEMUEtT1QweFaPGsy2Ej6K8Eoka5,transaction|wallet,|0.891818
105434922,1,wallet,1Q25N9Y4geeEbNGAd8UH5FfeQ6yyJWjtQU,True,True,2,105434922|1Q25N9Y4geeEbNGAd8UH5FfeQ6yyJWjtQU,transaction|wallet,|0.891826
105594874,1,wallet,1AibnvggxwnWzyVAq6Gfny1Uxx7w2NpzDf,True,True,2,105594874|1AibnvggxwnWzyVAq6Gfny1Uxx7w2NpzDf,transaction|wallet,|0.891822
164649961,1,wallet,1BSTkkg11AWZ4KS5wy4mPrRSZHfdWsteHb,True,True,2,164649961|1BSTkkg11AWZ4KS5wy4mPrRSZHfdWsteHb,transaction|wallet,|0.891829
218091566,1,wallet,1AwkjjRQ5HvDDaGr5BD1dWAXRByxFUS1Co,True,True,2,218091566|1AwkjjRQ5HvDDaGr5BD1dWAXRByxFUS1Co,transaction|wallet,|0.891851
11566029,1,wallet,18xbmyuzHDzEDBBtV8DTDt6Sq3EKQ1ar6n,True,True,2,11566029|18xbmyuzHDzEDBBtV8DTDt6Sq3EKQ1ar6n,transaction|wallet,|0.891859
11567844,1,wallet,139bHTkhPXxWWr7uPzwyeMZq8ZpaYiRVip,True,True,2,11567844|139bHTkhPXxWWr7uPzwyeMZq8ZpaYiRVip,transaction|wallet,|0.891859
11579855,1,wallet,1LG9wqjWWZ4gQM5YUSPeyfq8XsDnC89efP,True,True,2,11579855|1LG9wqjWWZ4gQM5YUSPeyfq8XsDnC89efP,transaction|wallet,|0.891852
19501341,1,wallet,18Yy72qbz8gAa7F5TaFV5prbt9MbQXp8Nz,True,True,2,19501341|18Yy72qbz8gAa7F5TaFV5prbt9MbQXp8Nz,transaction|wallet,|0.891906
158360758,1,wallet,1Knqirs6HSpQqPX7PZFDZ8rdHxfZP167j2,True,True,2,158360758|1Knqirs6HSpQqPX7PZFDZ8rdHxfZP167j2,transaction|wallet,|0.891883
158374219,1,wallet,15xLrxJ9cFEu128tqLe1GHAg949PdjzxER,True,True,2,158374219|15xLrxJ9cFEu128tqLe1GHAg949PdjzxER,transaction|wallet,|0.891891
158375408,1,wallet,13Kp1GYXFRFq2uHo5hxqKvz8bL8PZChMGw,True,True,2,158375408|13Kp1GYXFRFq2uHo5hxqKvz8bL8PZChMGw,transaction|wallet,|0.891869
158378325,1,wallet,1HvKtMMXVxJfnhCWN7qcF3Ysu6Vcp3H61B,True,True,2,158378325|1HvKtMMXVxJfnhCWN7qcF3Ysu6Vcp3H61B,transaction|wallet,|0.891869
159032608,1,wallet,17n4zgc6wuAo3c7MRDPX85EfhyLSjZnhEK,True,True,2,159032608|17n4zgc6wuAo3c7MRDPX85EfhyLSjZnhEK,transaction|wallet,|0.891862
159041022,1,wallet,18jjNJA5M9wtzyXV8R6oWJ3Rt2RUhBcRe1,True,True,2,159041022|18jjNJA5M9wtzyXV8R6oWJ3Rt2RUhBcRe1,transaction|wallet,|0.891866
1EYVmRKbJUwby7s6T6qyJ65sp3rwcUJhNo,20,wallet,143yJGnYrfd4ozKQocZGf4RSf1pKkV82Ny,False,True,21,1EYVmRKbJUwby7s6T6qyJ65sp3rwcUJhNo|99676798|1AFK7NNo2gL62whs6h6zfTMSwWx51F1RVp|99676794|1DPRVebTZwUkMFTDZk83bNGNnNaWK5vB6r|99676708|1QKqiXsjJGqEy8PkC5paSRa8pkwKdcnY1e|99676519|1LRyffqeb5pffpfTkXrLsNXTML8yr6xSfS|99676505|1MzuphhD8P9m9VMBHVNc81TCW4hTBqWqps|99676403|19YJiavT2WpU28KQ3FJLEUH4YdqSVNBYsM|101582635|12HNqSpniEMghjC9mQWrCejbwss7VayAur|99676301|1NbvJGqta2GPdSKDD6FcVh5YJurM1AuPYw|99676293|1HHXEAqz9WA1bVp4MzXcguXZqXRKh5LxLD|99676160|143yJGnYrfd4ozKQocZGf4RSf1pKkV82Ny,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.739901|0.906444|0.932526|0.909167|0.514243|0.876807|-0.000706587|0.429841|-0.00513826|0.651029|0.590001|0.90557|0.958965|0.911654|0.98942|0.912902|0.988962|-0.0848366|-0.00784871|0.893826
16U55Ea3UZRXmf468ShHS9NrYxQC9ZZfXB,19,transaction,173950082,False,True,20,16U55Ea3UZRXmf468ShHS9NrYxQC9ZZfXB|283174298|14jsQnncUBhohk9GMDUm5exsXTteyrQB1E|211775517|186bmjkGADHXqKWgLxPnuDE9HGZqB2QiZB|269523719|1DhjC5oMHg6nDq1AyfdLn98Q6aUtncQ89d|29599380|1N7U5DHnpBdooHxDe69MgFpgsBXymkw9Qy|203672502|16qDBPVEmF8Pj9ZE6kTgLVaqKRhdAD98Wj|182466028|128H36FzwJ2ogu6eZV5B6jLJD8jLkqzY98|184383289|1CPMKL1b49t1o9TQpXEqb7vUBsmKu7Rpbn|62900083|1JBXPRrNKr5VRB5r65VEjBLwGAvBcPQ1MY|173167134|1HVaLLcnXPn3vuJXNntWsKC5ogkqznu97c|173950082,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.990074|0.90951|0.752128|0.881192|-0.00920664|0.0795951|-0.009546|-0.0855729|-0.00955541|-0.0855347|-0.00959309|-0.0441312|-0.00573807|0.4589|0.450455|-0.0783802|-0.00949556|-0.082314|0.0122262
1K3DwaXLLSyxwZyrWKWnab56HA9N5LQy18,17,wallet,1FWFBZQB7HXCdP7PHVd5Lz41PXG8u9Wf17,False,True,18,1K3DwaXLLSyxwZyrWKWnab56HA9N5LQy18|210636338|1GqqpQMq8P8KE1j2wM2GCb3PxUey9xNZ98|210228374|209796413|209796417|1Je8ykB138Ku5Gn8MAiRTk1gLHLFd1pkYW|209516194|1DAdRebCsQSah1YaBj46dnKLSzxW9zWbu1|209479465|209479472|126fbvcYN4NhPwNcZk9vmsAHDV3gVrdSg2|209681249|1Lvg4dRACDVq2rdD1Q2NsYdHV1iDrucjRc|209042521|12d1Gau5bqgpKsxX48ugWVTZPgbtsYaRHk|114134815|1FWFBZQB7HXCdP7PHVd5Lz41PXG8u9Wf17,wallet|transaction|wallet|transaction|transaction|transaction|wallet|transaction|wallet|transaction|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.923108|0.506254|0.941405|0.0232261|-0.0166569|0.73252|0.322847|-0.064371|-0.00914904|-0.0169116|0.294727|0.556141|-0.0807488|0.0173506|0.902176|0.984334|0.8916
1HsA5XccnkVwqbi3aHvz3KCXmDD8wksEbn,16,transaction,208911970,False,True,17,1HsA5XccnkVwqbi3aHvz3KCXmDD8wksEbn|210640144|12P2246m4ouxzazfyLXke5GoQPBJtRgW6m|25154813|1LoaBmE67cpvfGdhVgNsLUfKTN6AkCZZt2|209797492|14Nihd6HX2igjkc2TmVxUYV2gCyuNUDXQU|209515844|13giLAMoqaJG2rpodkfWp6MJf6oidkZ2sU|209478837|17KAoDzf5EwRYeEExm74MMQEkK2PAzTmRQ|209478839|1NFEzG673BRXBUEg2GTemojYcJt9NJSAG2|209498992|13CwcPXTEKycn1z1V6PiiEcnLowJ5dFrkm|209045026|208911970,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|transaction,|0.990309|0.0308727|0.0643278|0.840068|-0.00870254|-0.0826921|-0.00951337|-0.051286|0.0176325|-0.0580463|-0.00942956|-0.081055|-0.00764573|0.057931|0.0944899|0.0202317
163808988,14,transaction,390556469,False,True,15,163808988|12ajN1KUZRV2xzwrNMsjPnp6uyY6DaNDA4|163808990|14NzEyFanq6EDqZ2zePszDET8Jgsjs6yLz|163723172|1EcgS5ikj6Bwqd2Qf2YXjA1AdjubVGsPHa|56346905|1DDiH8HMccHqXuzfXVG59TdoKqdERx5yT7|1116757|197P77V9xAqK2AvRok9XVS2wXt3CvxU8yt|19505460|1K7apggi2re2aVaHvdSMEh8SEjjeoA4Vvg|165852398|1EB6US4Gox4YCfhKizYrBgREBnexYao7pA|390556469,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.910722|0.970784|0.910368|0.00259061|-0.0865957|-0.00959285|0.864913|0.986746|-0.0866376|-0.00961682|-0.0866377|-0.00961682|-0.0861508|-0.00961682
1Fj6MdQSWFpPkryJqdvKGiLJBKR9Rx9nch,14,wallet,1PhHnK34pmYcrC8RprtXVfF4HMKYmaRYD3,False,True,15,1Fj6MdQSWFpPkryJqdvKGiLJBKR9Rx9nch|99676705|1NhvP8D6aJRyu9fYvdwFX2d5KsppwdHkUD|99676510|1JQhfodwGU85f1TPsUpbVqwAKKS5yGwqNk|99676503|18NeTEfcZeZyzfUSAv2PNYTsA1xPFrqLzq|99676317|17Q13dYB8Z5X5hhLveZKPzG1bwNA7Yxhk9|99676304|1CSaCahayUyWfzMgazV673cCKpTEELeNR2|99676297|1PiK4c5EfkwRVowkmGXr4C1Hi5HwadbCzB|99676290|1PhHnK34pmYcrC8RprtXVfF4HMKYmaRYD3,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.961096|0.910213|0.926639|0.908112|0.800764|0.907234|0.437494|0.907607|0.891884|0.877356|0.710072|0.909468|0.988645|0.891558
1CALMbS2A9AFfFdXYGw6rRVZW9A3FVz7fo,13,transaction,173950082,False,True,14,1CALMbS2A9AFfFdXYGw6rRVZW9A3FVz7fo|29599380|1N7U5DHnpBdooHxDe69MgFpgsBXymkw9Qy|203672502|16qDBPVEmF8Pj9ZE6kTgLVaqKRhdAD98Wj|182466028|128H36FzwJ2ogu6eZV5B6jLJD8jLkqzY98|184383289|1CPMKL1b49t1o9TQpXEqb7vUBsmKu7Rpbn|62900083|1JBXPRrNKr5VRB5r65VEjBLwGAvBcPQ1MY|173167134|1HVaLLcnXPn3vuJXNntWsKC5ogkqznu97c|173950082,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|-0.009546|-0.0855729|-0.00955541|-0.0855347|-0.00959309|-0.0441312|-0.00573807|0.4589|0.450455|-0.0783802|-0.00949556|-0.082314|0.0122262
378009964,12,wallet,17Qq4RZ2AXvr7MxThnvWsCC9v48RsprXA5,False,True,13,378009964|13j4SaQXDttom45mQa9iaZs5Ap9hebNnYS|382890237|196NTxtRhh7WSSseybwX3yy4LxP8Ah3iTx|382890229|382889671|1o2rgDnEzNBUseUQMix7HSZKTkjoAknCc|382889537|1Hhmhaf3CsGvRBcbxc6YXtoSXDJci7hvy1|382887827|1E4NaMgZuJcpEbL22HVNmBvkACtm88Hbj4|376275922|17Qq4RZ2AXvr7MxThnvWsCC9v48RsprXA5,transaction|wallet|transaction|wallet|transaction|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.902685|0.499585|0.904977|0.932584|0.0103835|0.910119|0.985158|0.910842|0.987272|0.910689|0.985604|0.891664
13fdWpLnSTkfmqtXj3NRSEmATJRKJPhPQY,12,transaction,208911970,False,True,13,13fdWpLnSTkfmqtXj3NRSEmATJRKJPhPQY|211088962|1EXE8bpeeEqjoZ3D4b3Vz1HN5WZgkYzJqg|209946514|1NUm3Fq1W1AEvTHeWV62q8cjh87zqn8M2F|209478837|17KAoDzf5EwRYeEExm74MMQEkK2PAzTmRQ|209478839|1NFEzG673BRXBUEg2GTemojYcJt9NJSAG2|209498992|13CwcPXTEKycn1z1V6PiiEcnLowJ5dFrkm|209045026|208911970,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|transaction,|0.990125|0.910404|0.989971|-0.0498337|0.0176325|-0.0580463|-0.00942956|-0.081055|-0.00764573|0.057931|0.0944899|0.0202317
146n8m4S4Zc1B7s4CKn54NorrnBaQZ36R5,12,wallet,1741r3S1h6CmQAZp38BDxhC53L3m8T9yr8,False,True,13,146n8m4S4Zc1B7s4CKn54NorrnBaQZ36R5|85005005|19p6vXatmksUMD66vT1zkFkSeWH6DGD5ck|84359449|1P3CoreSSJEULAPkJMQiBLCBQjFDoayER|84359444|1Fo9witfsyt4P8NtRojMh6uziT4mJpL51g|84359438|171eXCAj6b3ykoz6TWDJWdwMaVn9oirxpi|84359428|18e8wNvxG5zspijD8VYokV8BneCv3Fr2Ww|84359422|1741r3S1h6CmQAZp38BDxhC53L3m8T9yr8,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.95107|0.909441|0.97304|0.910193|0.915929|0.909715|0.984721|0.9091|0.863104|0.910811|0.987679|0.891614
1EEE25dm1UmWq7T4buvTHZBvHkHfFuR64S,12,wallet,1C6U2caHrcYZkgpqxjMxZ6yvAgjPCkCUsZ,False,True,13,1EEE25dm1UmWq7T4buvTHZBvHkHfFuR64S|210373225|15D5PJsyN8ykP5eVJw8JgNT7Rshfqyc8jh|9576638|1DnxEq63eQUVQz6zSZA7jAzn3cHLyLHUoi|77766982|1NPWVABGxDbCLoaJhC9z66zZ3CiAwWJBv3|11042555|1FRgkTDn8x7uZyWrP18eMd6R2YWC9vG5PC|110617865|1EWPnUWTcPDvQ3MCKFirv6FNngAM7VocTq|82608842|1C6U2caHrcYZkgpqxjMxZ6yvAgjPCkCUsZ,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.454543|-0.0866304|-0.00893592|-0.0726045|-0.00932317|-0.0707196|-0.00920459|-0.08246|-0.0095266|-0.084137|0.0975335|0.892203
1HhMuN8MkqdXRW812tXr8Ctdy4N8Jo3LBm,12,wallet,1H8BAhQw2YwhVREwRwKB6mikKc86ApkGs3,False,True,13,1HhMuN8MkqdXRW812tXr8Ctdy4N8Jo3LBm|30179400|1BkZJXyWHDjqKNxsTwwuEfg41mUSvQaRob|30179398|17PaYsk1HoFbCgLLa9ahTfJiYsP35i8mXs|30179397|144VvxaYQ665gQY8RvJZyF6LsmNEkErLPm|30179395|1AJAPYyv2f3wvwiZH9ypnqoctfcf9ZYLi7|30179394|19Jy3b1jQCY8UJwx7z3jf3jWc4C7pzvoyv|30179393|1H8BAhQw2YwhVREwRwKB6mikKc86ApkGs3,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.981018|0.91061|0.979254|0.909084|0.966704|0.909611|0.982705|0.910377|0.974239|0.910602|0.98286|0.891739
210639339,11,wallet,1Q8YhgGgC7Movu8HgBH2gQEAE7bZWWLGot,False,True,12,210639339|1ERsX6ztNgXkbfY3pjG2awbM6KNgBekGCY|20002211|19TeTP84skqnA88p3LzK62h8eambiZ634n|9568521|18D9PBiWenZzg8PoxhqpdfRXPbZJwYxLm|154230916|16LtUR1soGxWVqEz87ePKjAsuK3mBKbaxo|209072130|16uBTVUEidRswjnyysyqGnFUmWNyFCoAzT|9565016|1Q8YhgGgC7Movu8HgBH2gQEAE7bZWWLGot,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|-0.0866065|-0.00900824|0.713425|0.330959|0.436934|0.00869295|-0.0759694|-0.00885515|-0.0718062|0.740338|0.891813
372960056,11,wallet,1EKk6fL3V83jgMxdWn2uSDy1G5LeL1DD4x,False,True,12,372960056|15JBh1wHpBWuaAwvhcXWper3td4W5g3E6N|372869387|17EzDQRYRqoeuSwEYcnWJJ8HrVbf7Drawz|312220443|18V3VbGM75xi5a3DvMTN9XmDVheFP2peWN|309434447|1KRrjTSASzKcF4egjS95Tj1hwJYtcFMhhc|368754682|13qDkbfx8fNmLWwUTTR9BUD9bK5uBwe3yf|313670795|1EKk6fL3V83jgMxdWn2uSDy1G5LeL1DD4x,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|-0.0866252|-0.00955702|-0.0825232|-0.00953265|-0.0837971|-0.00955962|-0.082417|-0.00823189|-0.0721998|0.62058|0.891979
163656150,11,wallet,1Pzq5eqkyc9n29iQLtM89KCafZGn7pFP4z,False,True,12,163656150|1oibGx3NsgKCSb3ZRWvzkUXwC6wC84Pax|56475009|136pge28L2B3wXSnU9DqTJHkExc4bqVW2h|89336633|17inT8WRYErMvQBuA5pLjef2eE1ACg5cb8|8843271|1LmtfMRZcgQMEp9sNA69rXupREUUgwUDFp|10285053|1MLB7yBzqpjA4yMsw26dpWZH43X29Gz3wM|163867922|1Pzq5eqkyc9n29iQLtM89KCafZGn7pFP4z,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|-0.0866352|-0.00899378|-0.0859623|-0.00961669|-0.0830378|-0.00953862|-0.0862602|-0.00961591|-0.05969|-0.00961682|0.903877
13b1bWU9FQk8mLEv8dQPpCNM399pEVfFKL,11,transaction,14938788,False,True,12,13b1bWU9FQk8mLEv8dQPpCNM399pEVfFKL|15857236|1B7Q3Ba49ccd7D9w67vVKEAUraG3jtpUUs|15857241|15orKRfof71FC15Gna4cDxR6zo8iEYFALa|21624138|1GJ6zJ7TbFQsjCD2MfHg6Ux96CKX8L1Cx8|15221579|13NyW3seb6MhgkpZjFe5ij22Ku8doSErbc|14939775|1LzQub8kMSk3z7TutxiA88XZKoDSMXeZy3|14938788,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.989183|0.910106|0.990006|0.902468|-0.00959602|-0.0865748|-0.00961595|-0.0865478|-0.00961677|-0.0865368|-0.00961631
1Cr53Doa3kJiricseWoepF93Lb9GmKu14W,11,wallet,1BGbYAkX58ZwdXkAbBhgAbtBj6Veksa2H1,False,True,12,1Cr53Doa3kJiricseWoepF93Lb9GmKu14W|40764117|15n2wTzdWMdRNGxtEMAEBkHRz4RvG8eamu|13340480|72323512|1CiQ6CJ42AqgYJW4acMG4kcxQ5xgs8tFQu|71994276|14oRspZA2weiz9gtaFJHN21eXaTPysnRA5|71449573|14jYGakaE1mnzNENLaAdc9e484y92k6sjK|70781861|1BGbYAkX58ZwdXkAbBhgAbtBj6Veksa2H1,wallet|transaction|wallet|transaction|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|-0.00961156|-0.0559878|-0.00934389|-0.0169155|-0.0866376|-0.00961682|0.911281|0.990213|0.910635|0.759163|0.892047
1DyiUUazTR6XwSbPXpdh3gzRtQoJokWUdN,11,wallet,19HEhV6EKQ3B5jGYyCqdXRosdcKhgbk2Vx,False,True,12,1DyiUUazTR6XwSbPXpdh3gzRtQoJokWUdN|323888916|1PHiTUHWzrWxqadENv2az1LZbKX8DTrBwU|372957321|1EkqdaDkAzzzeuHN1qfAHnskoYNjJ7eRvi|311594335|18EonFLGUdMTJwxaVkNSrToo79xKsfiZL4|372810452|372723702|133GAMeaE15oTPgAk42FPvZReDrVkaNRo4|368741023|19HEhV6EKQ3B5jGYyCqdXRosdcKhgbk2Vx,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|transaction|wallet|transaction|wallet,|-0.00944679|-0.0846849|-0.0074592|0.0348694|0.0154534|0.0950091|0.0433031|-0.0135086|0.687701|0.974807|0.891643
1FvSbfwcLEuZJsQEqhEvbZWRw4ww2P6Ggq,11,wallet,1B5ZxnVrk1feeSDNHf23jZHgyw2pQcC28V,False,True,12,1FvSbfwcLEuZJsQEqhEvbZWRw4ww2P6Ggq|313042759|12oxyPhww7jWA7y4gV1hijXQEJK9h9mMRC|313338843|1GbeYpsun88cPAn4gGakrS8RdEXSoNaovy|310393674|13jE8VGAbJ5EqUj7eqwuNsxeRauvhEDKHj|58007728|312450765|1HLLqxHsrt8UFuTFfRNUD5TsYsAF9sekXH|279458388|1B5ZxnVrk1feeSDNHf23jZHgyw2pQcC28V,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|transaction|wallet|transaction|wallet,|-0.00959449|-0.0836188|-0.00950998|-0.0829308|-0.00931482|-0.0840233|-0.00948987|-0.00201894|0.250283|0.947835|0.891682
