target_txid,depth,root_type,root_real_id,root_is_fraud,is_true_positive,n_nodes,chain_real_ids,chain_types,chain_ce,chain_phi_add,chain_phi_asym
116115792,1,wallet,1BU6xHWgLs6Hz5EZ33fhAC2Bc4W9PbY1V8,True,True,2,116115792|1BU6xHWgLs6Hz5EZ33fhAC2Bc4W9PbY1V8,transaction|wallet,|0.26845,|0.134225,|0.413782
148612093,1,wallet,1D4vwHXHUe8JkVXQZAN4LDJ5oDBhbBFEwj,True,True,2,148612093|1D4vwHXHUe8JkVXQZAN4LDJ5oDBhbBFEwj,transaction|wallet,|0.385333,|0.385333,|-0.0363764
149662178,1,wallet,12dptRwYZA2XRvRPryBsgLkA7r9Pdqjhko,True,True,2,149662178|12dptRwYZA2XRvRPryBsgLkA7r9Pdqjhko,transaction|wallet,|0.37227,|0.186135,|0.374722
45432747,1,wallet,1LqpZBhZVvTL7cHHgvQcJaZ26trmBWUCmt,True,True,2,45432747|1LqpZBhZVvTL7cHHgvQcJaZ26trmBWUCmt,transaction|wallet,|0.385401,|0.385401,|0.0199483
96975033,1,wallet,132ByMwkhz7WhZdtoho5ztA8mWfiDeW5s2,True,True,2,96975033|132ByMwkhz7WhZdtoho5ztA8mWfiDeW5s2,transaction|wallet,|0.0172218,|0.0086109,|0.41576
97066702,1,wallet,1J7weDrdR4Fcp28zUW6Zu5dGkdJnB355Xc,True,True,2,97066702|1J7weDrdR4Fcp28zUW6Zu5dGkdJnB355Xc,transaction|wallet,|0.385343,|0.385343,|-0.057094
97069017,1,wallet,1A5m58tVFqvG55HLwbPkc5MWnkp9dPn3NN,True,True,2,97069017|1A5m58tVFqvG55HLwbPkc5MWnkp9dPn3NN,transaction|wallet,|0.38535,|0.12845,|-0.0217046
97387433,1,wallet,16QqSGyN5jr5oGTHjuwHTMb8SEbKqUeVFB,True,True,2,97387433|16QqSGyN5jr5oGTHjuwHTMb8SEbKqUeVFB,transaction|wallet,|0.385784,|0.192892,|0.148862
97976919,1,wallet,1DXGiEktngXwwnQk67PGgW9tE4BuK28bST,True,True,2,97976919|1DXGiEktngXwwnQk67PGgW9tE4BuK28bST,transaction|wallet,|0.38537,|0.0550529,|-0.0138883
12661305,1,wallet,1Ph6pAZbKo8rR6GdLiFUdsUxstevVwH8D6,True,True,2,12661305|1Ph6pAZbKo8rR6GdLiFUdsUxstevVwH8D6,transaction|wallet,|0.401837,|0.200918,|0.0749889
12662269,1,wallet,1FXvymTcLMTpUyXzkFzyhe1ZMEVomWQgwf,True,True,2,12662269|1FXvymTcLMTpUyXzkFzyhe1ZMEVomWQgwf,transaction|wallet,|0.405006,|0.202503,|0.249403
12662336,1,wallet,1PMrKZH3F7L6PcsTUoYf9nipSe2ip2qWZU,True,True,2,12662336|1PMrKZH3F7L6PcsTUoYf9nipSe2ip2qWZU,transaction|wallet,|0.396603,|0.198301,|0.203472
12662937,1,wallet,13ZWYwHd8uyCb89GBjqzdXcin3Sc95Czn4,True,True,2,12662937|13ZWYwHd8uyCb89GBjqzdXcin3Sc95Czn4,transaction|wallet,|0.399394,|0.199697,|0.0168662
12778573,1,wallet,18dzADDfgu41Zvro5yfFzYZLzgUXhSjFhE,True,True,2,12778573|18dzADDfgu41Zvro5yfFzYZLzgUXhSjFhE,transaction|wallet,|0.400984,|0.200492,|0.0225241
12780368,1,wallet,1Pt7nkYY3rS5jnSoN7sCY8sB3pz8KKbhup,True,True,2,12780368|1Pt7nkYY3rS5jnSoN7sCY8sB3pz8KKbhup,transaction|wallet,|0.267768,|0.133884,|0.0212951
71748770,1,wallet,13Wb1vBXdbF7CimibvbcsArqmyt9CecUEt,True,True,2,71748770|13Wb1vBXdbF7CimibvbcsArqmyt9CecUEt,transaction|wallet,|0.397605,|0.198803,|0.251901
72295072,1,wallet,113Wb3pHLuTqAejERCo9bTnyJ45VdoLUQZ,True,True,2,72295072|113Wb3pHLuTqAejERCo9bTnyJ45VdoLUQZ,transaction|wallet,|0.148014,|0.074007,|0.43797
72297314,1,wallet,1FJoDkZdhQAB4hsDG3CBGMHb2UxLod59Xv,True,True,2,72297314|1FJoDkZdhQAB4hsDG3CBGMHb2UxLod59Xv,transaction|wallet,|0.299767,|0.149884,|0.471684
72376896,1,wallet,1CUm4eyVHL28mXepTcBNvH3McEMensd7vn,True,True,2,72376896|1CUm4eyVHL28mXepTcBNvH3McEMensd7vn,transaction|wallet,|0.385363,|0.128454,|-0.0223244
72601509,1,wallet,18HCb1AdTVcFyyFd3uSMrkXGMwCjUj7L3,True,True,2,72601509|18HCb1AdTVcFyyFd3uSMrkXGMwCjUj7L3,transaction|wallet,|0.345304,|0.172652,|0.151658
72640345,1,wallet,16v5ahgB5brGLTuRaYr9KpWCHD6sbYQjza,True,True,2,72640345|16v5ahgB5brGLTuRaYr9KpWCHD6sbYQjza,transaction|wallet,|0.401117,|0.200558,|0.115204
72641071,1,wallet,1FHh6L5FWKJ67aLAaSypCAMMcQXn3C9L9p,True,True,2,72641071|1FHh6L5FWKJ67aLAaSypCAMMcQXn3C9L9p,transaction|wallet,|0.399165,|0.199583,|0.150826
73154819,1,wallet,19DeMGHSEyDrup7aw9S7XXN5Yfw5os1Emj,True,True,2,73154819|19DeMGHSEyDrup7aw9S7XXN5Yfw5os1Emj,transaction|wallet,|0.385316,|0.128439,|0.0199003
91235255,1,wallet,1AqbtdryPZQqUbMFG6E94Sdvr4kpiWQAH4,True,True,2,91235255|1AqbtdryPZQqUbMFG6E94Sdvr4kpiWQAH4,transaction|wallet,|0.385333,|0.192667,|0.0117902
91857277,1,wallet,1Q7YEnr3xGTiZL5tSUzNu46nZQAj5CB5JH,True,True,2,91857277|1Q7YEnr3xGTiZL5tSUzNu46nZQAj5CB5JH,transaction|wallet,|0.385335,|0.0963337,|-0.00292501
94152708,1,wallet,1CZ1oz6VpotdMS4SL6cbupUhBvh73ud11C,True,True,2,94152708|1CZ1oz6VpotdMS4SL6cbupUhBvh73ud11C,transaction|wallet,|0.385356,|0.096339,|-0.00398098
94341464,1,wallet,1FYSgWEMUEtT1QweFaPGsy2Ej6K8Eoka5,True,True,2,94341464|1FYSgWEMUEtT1QweFaPGsy2Ej6K8Eoka5,transaction|wallet,|0.385344,|0.385344,|-0.000671148
105434922,1,wallet,1Q25N9Y4geeEbNGAd8UH5FfeQ6yyJWjtQU,True,True,2,105434922|1Q25N9Y4geeEbNGAd8UH5FfeQ6yyJWjtQU,transaction|wallet,|0.385352,|0.128451,|-0.0147848
105594874,1,wallet,1AibnvggxwnWzyVAq6Gfny1Uxx7w2NpzDf,True,True,2,105594874|1AibnvggxwnWzyVAq6Gfny1Uxx7w2NpzDf,transaction|wallet,|0.385348,|0.385348,|-0.0196061
164649961,1,wallet,1BSTkkg11AWZ4KS5wy4mPrRSZHfdWsteHb,True,True,2,164649961|1BSTkkg11AWZ4KS5wy4mPrRSZHfdWsteHb,transaction|wallet,|0.385355,|0.128452,|-0.0187835
218091566,1,wallet,1AwkjjRQ5HvDDaGr5BD1dWAXRByxFUS1Co,True,True,2,218091566|1AwkjjRQ5HvDDaGr5BD1dWAXRByxFUS1Co,transaction|wallet,|0.385376,|0.0963441,|-0.00330605
219565918,1,wallet,16FLwej44eCtjWT1V4dZZKW7eDSWxnptTb,True,True,2,219565918|16FLwej44eCtjWT1V4dZZKW7eDSWxnptTb,transaction|wallet,|0.402296,|0.0154729,|0.00718335
11566029,1,wallet,18xbmyuzHDzEDBBtV8DTDt6Sq3EKQ1ar6n,True,True,2,11566029|18xbmyuzHDzEDBBtV8DTDt6Sq3EKQ1ar6n,transaction|wallet,|0.385385,|0.192692,|-0.00925094
11567844,1,wallet,139bHTkhPXxWWr7uPzwyeMZq8ZpaYiRVip,True,True,2,11567844|139bHTkhPXxWWr7uPzwyeMZq8ZpaYiRVip,transaction|wallet,|0.385384,|0.0963461,|-0.00507213
11579855,1,wallet,1LG9wqjWWZ4gQM5YUSPeyfq8XsDnC89efP,True,True,2,11579855|1LG9wqjWWZ4gQM5YUSPeyfq8XsDnC89efP,transaction|wallet,|0.385377,|0.128459,|-0.00177826
19501341,1,wallet,18Yy72qbz8gAa7F5TaFV5prbt9MbQXp8Nz,True,True,2,19501341|18Yy72qbz8gAa7F5TaFV5prbt9MbQXp8Nz,transaction|wallet,|0.385432,|0.0296486,|-0.00674094
158360758,1,wallet,1Knqirs6HSpQqPX7PZFDZ8rdHxfZP167j2,True,True,2,158360758|1Knqirs6HSpQqPX7PZFDZ8rdHxfZP167j2,transaction|wallet,|0.385409,|0.12847,|-0.0354144
158374219,1,wallet,15xLrxJ9cFEu128tqLe1GHAg949PdjzxER,True,True,2,158374219|15xLrxJ9cFEu128tqLe1GHAg949PdjzxER,transaction|wallet,|0.385416,|0.0296474,|-0.0017034
158375408,1,wallet,13Kp1GYXFRFq2uHo5hxqKvz8bL8PZChMGw,True,True,2,158375408|13Kp1GYXFRFq2uHo5hxqKvz8bL8PZChMGw,transaction|wallet,|0.385394,|0.128465,|-0.00410914
158378325,1,wallet,1HvKtMMXVxJfnhCWN7qcF3Ysu6Vcp3H61B,True,True,2,158378325|1HvKtMMXVxJfnhCWN7qcF3Ysu6Vcp3H61B,transaction|wallet,|0.385395,|0.128465,|-0.0113058
159032608,1,wallet,17n4zgc6wuAo3c7MRDPX85EfhyLSjZnhEK,True,True,2,159032608|17n4zgc6wuAo3c7MRDPX85EfhyLSjZnhEK,transaction|wallet,|0.385388,|0.385388,|-0.0232626
159041022,1,wallet,18jjNJA5M9wtzyXV8R6oWJ3Rt2RUhBcRe1,True,True,2,159041022|18jjNJA5M9wtzyXV8R6oWJ3Rt2RUhBcRe1,transaction|wallet,|0.385392,|0.0642319,|-0.000754327
123KBbJSbQZzBpp9ugyKVSHJhRABmhcYqV,1,transaction,234836328,True,True,2,123KBbJSbQZzBpp9ugyKVSHJhRABmhcYqV|234836328,wallet|transaction,|0.35294,|0.117647,|
12igAb84wUJ5LVoetojTXuUe9ELLVtQr4Y,1,transaction,64580922,True,True,2,12igAb84wUJ5LVoetojTXuUe9ELLVtQr4Y|64580922,wallet|transaction,|0.351524,|0.351524,|
13QgzEvR5bjem87kA4N5mctNPdE2DS2eYT,1,transaction,124942061,True,True,2,13QgzEvR5bjem87kA4N5mctNPdE2DS2eYT|124942061,wallet|transaction,|0.35222,|0.17611,|
13py6FaMb5TRMWdEnZRQobCLFrLPJvR9gP,1,transaction,339642924,True,True,2,13py6FaMb5TRMWdEnZRQobCLFrLPJvR9gP|339642924,wallet|transaction,|0.353081,|0.0706161,|
145uP9Suy7ejTGnXWZhUCZdgBP2EP4vki7,1,transaction,211084916,True,True,2,145uP9Suy7ejTGnXWZhUCZdgBP2EP4vki7|211084916,wallet|transaction,|0.35308,|0.070616,|
14UR7yiAScRkA6Nd9xcjeXyJ1nxcMWwJXx,1,transaction,355239158,True,True,2,14UR7yiAScRkA6Nd9xcjeXyJ1nxcMWwJXx|355239158,wallet|transaction,|0.353085,|0.353085,|
14WhsQhTasspQEr9BQHXnMus1937JSfRmG,1,transaction,154061463,True,True,2,14WhsQhTasspQEr9BQHXnMus1937JSfRmG|154061463,wallet|transaction,|0.245978,|0.245978,|
15S5KGkVbfr9WwVmAvLXr2Dja7BxETvnPf,1,transaction,12661090,True,True,2,15S5KGkVbfr9WwVmAvLXr2Dja7BxETvnPf|12661090,wallet|transaction,|0.352459,|0.0503512,|
15U1VEby693UW8QWSX9EGDu6rmXX73xMor,1,transaction,209483930,True,True,2,15U1VEby693UW8QWSX9EGDu6rmXX73xMor|209483930,wallet|transaction,|0.353012,|0.0882529,|
15tTA9CaZMArZfHZK8KLqmC56nhWBRhdUc,1,transaction,73219228,True,True,2,15tTA9CaZMArZfHZK8KLqmC56nhWBRhdUc|73219228,wallet|transaction,|0.353065,|0.0207685,|
162quYhHpSRNT3mfq994fV2mG4iKVQt9Yj,1,transaction,272148432,True,True,2,162quYhHpSRNT3mfq994fV2mG4iKVQt9Yj|272148432,wallet|transaction,|0.352927,|0.352927,|
16fqJ23TKVm8z38MhHwfbp3hJ3Ru8g66TS,1,transaction,163811747,True,True,2,16fqJ23TKVm8z38MhHwfbp3hJ3Ru8g66TS|163811747,wallet|transaction,|0.352957,|0.0705914,|
17GGEd35RHJje1gtR5t2kdoghuNFVRA2x8,1,transaction,73219430,True,True,2,17GGEd35RHJje1gtR5t2kdoghuNFVRA2x8|73219430,wallet|transaction,|0.352794,|0.117598,|
17k2L2LNxVmgdezYqWE7ReJXBcE5tfZivN,1,transaction,353699854,True,True,2,17k2L2LNxVmgdezYqWE7ReJXBcE5tfZivN|353699854,wallet|transaction,|0.353011,|0.176505,|
18o7SiZdP4fnqHba1apmddjrevK9g9a8tU,1,transaction,339095576,True,True,2,18o7SiZdP4fnqHba1apmddjrevK9g9a8tU|339095576,wallet|transaction,|0.350593,|0.350593,|
19WXhdRrHZr4AkzkgcEfPJucJD6D2PaLfp,1,transaction,380181286,True,True,2,19WXhdRrHZr4AkzkgcEfPJucJD6D2PaLfp|380181286,wallet|transaction,|0.352797,|0.176398,|
1AM6YETwLM8JenQRgBq3cs94Pu9GThJfGP,1,transaction,149138176,True,True,2,1AM6YETwLM8JenQRgBq3cs94Pu9GThJfGP|149138176,wallet|transaction,|0.352431,|0.352431,|
1BKRs69RkmR99aHaDhAtCjebkhipkXWauF,1,transaction,339512721,True,True,2,1BKRs69RkmR99aHaDhAtCjebkhipkXWauF|339512721,wallet|transaction,|0.353096,|0.117699,|
1CK54oYdAX2wA3onQjRbsnQ1BMw7LqMJjS,1,transaction,141574560,True,True,2,1CK54oYdAX2wA3onQjRbsnQ1BMw7LqMJjS|141574560,wallet|transaction,|0.350832,|0.350832,|
1DGqRXbpExNU2PRh219rJMdHZ9zJuZsHV,1,transaction,191111259,True,True,2,1DGqRXbpExNU2PRh219rJMdHZ9zJuZsHV|191111259,wallet|transaction,|0.350337,|0.350337,|
1EX3Sqmz9eh4VzfEoQn9CbVhfP9mcPj1M4,1,transaction,191111259,True,True,2,1EX3Sqmz9eh4VzfEoQn9CbVhfP9mcPj1M4|191111259,wallet|transaction,|0.350337,|0.175168,|
1G6NkMxM1upv2JBGroK8S9F53ojzyQmMpL,1,transaction,195823686,True,True,2,1G6NkMxM1upv2JBGroK8S9F53ojzyQmMpL|195823686,wallet|transaction,|0.352285,|0.352285,|
1G9M7U6KHYxFbr6aKLBcm5ty4FfAR6QU1n,1,transaction,355155563,True,True,2,1G9M7U6KHYxFbr6aKLBcm5ty4FfAR6QU1n|355155563,wallet|transaction,|0.346709,|0.173355,|
1GMtqu9EQRgS25fTadUnMnixctJcRr4CUF,1,transaction,94654142,True,True,2,1GMtqu9EQRgS25fTadUnMnixctJcRr4CUF|94654142,wallet|transaction,|0.352334,|0.352334,|
1GXRSerqFmWEya6giGRYNoLatrFbwAM3bt,1,transaction,41520412,True,True,2,1GXRSerqFmWEya6giGRYNoLatrFbwAM3bt|41520412,wallet|transaction,|0.352396,|0.088099,|
1H1TcKzseAVk2XatDXA9xsYoGHcDZUjLCM,1,transaction,238363563,True,True,2,1H1TcKzseAVk2XatDXA9xsYoGHcDZUjLCM|238363563,wallet|transaction,|0.349505,|0.349505,|
1HsA5XccnkVwqbi3aHvz3KCXmDD8wksEbn,1,transaction,210640144,True,True,2,1HsA5XccnkVwqbi3aHvz3KCXmDD8wksEbn|210640144,wallet|transaction,|0.35303,|0.176515,|
1JGmSA9LUwp2G3Rt42bb6QRZCnyBpRMLe,1,transaction,269502435,True,True,2,1JGmSA9LUwp2G3Rt42bb6QRZCnyBpRMLe|269502435,wallet|transaction,|0.353033,|0.353033,|
1K3DwaXLLSyxwZyrWKWnab56HA9N5LQy18,1,transaction,210636338,True,True,2,1K3DwaXLLSyxwZyrWKWnab56HA9N5LQy18|210636338,wallet|transaction,|0.28583,|0.28583,|
1KYzuhyXNebSYZU5va8oMHwzagqvM5vHc4,1,transaction,313647326,True,True,2,1KYzuhyXNebSYZU5va8oMHwzagqvM5vHc4|313647326,wallet|transaction,|0.353048,|0.0706096,|
1L2xBGrr4sA1KfKfh9jMQ8jzsC3MWtVdvX,1,transaction,38365030,True,True,2,1L2xBGrr4sA1KfKfh9jMQ8jzsC3MWtVdvX|38365030,wallet|transaction,|0.353072,|0.0252194,|
1L8Vyw46QDoxhHZs6f8WBUxpepfQvBwav1,1,transaction,34535373,True,True,2,1L8Vyw46QDoxhHZs6f8WBUxpepfQvBwav1|34535373,wallet|transaction,|0.348976,|0.174488,|
1LgZyKQqwcQWzjjDoryoPMLAxVM7YLpvJU,1,transaction,43525228,True,True,2,1LgZyKQqwcQWzjjDoryoPMLAxVM7YLpvJU|43525228,wallet|transaction,|0.352842,|0.352842,|
1MVJFvuDf5kzjdYBABUekDtxBzNQULQSfY,1,transaction,4264482,True,True,2,1MVJFvuDf5kzjdYBABUekDtxBzNQULQSfY|4264482,wallet|transaction,|0.352564,|0.088141,|
1Micm93qCtE6s2CKafvfLtYc4PkPwfpUe2,1,transaction,191108914,True,True,2,1Micm93qCtE6s2CKafvfLtYc4PkPwfpUe2|191108914,wallet|transaction,|0.352875,|0.117625,|
189798829,0,transaction,189798829,True,True,1,189798829,transaction,,,
190427446,0,transaction,190427446,True,True,1,190427446,transaction,,,
175757130,0,transaction,175757130,True,True,1,175757130,transaction,,,
179039073,0,transaction,179039073,True,True,1,179039073,transaction,,,
179039624,0,transaction,179039624,True,True,1,179039624,transaction,,,
179582590,0,transaction,179582590,True,True,1,179582590,transaction,,,
205921701,0,transaction,205921701,True,True,1,205921701,transaction,,,
216384921,0,transaction,216384921,True,True,1,216384921,transaction,,,
3152098,0,transaction,3152098,True,True,1,3152098,transaction,,,
234559578,0,transaction,234559578,True,True,1,234559578,transaction,,,
234559580,0,transaction,234559580,True,True,1,234559580,transaction,,,
234561907,0,transaction,234561907,True,True,1,234561907,transaction,,,
234574642,0,transaction,234574642,True,True,1,234574642,transaction,,,
339553108,0,transaction,339553108,True,True,1,339553108,transaction,,,
339642957,0,transaction,339642957,True,True,1,339642957,transaction,,,
339964561,0,transaction,339964561,True,True,1,339964561,transaction,,,
15235793,0,transaction,15235793,True,True,1,15235793,transaction,,,
238193262,0,transaction,238193262,True,True,1,238193262,transaction,,,
238363563,0,transaction,238363563,True,True,1,238363563,transaction,,,
244630846,0,transaction,244630846,True,True,1,244630846,transaction,,,
304683944,0,transaction,304683944,True,True,1,304683944,transaction,,,
390420061,0,transaction,390420061,True,True,1,390420061,transaction,,,
390498171,0,transaction,390498171,True,True,1,390498171,transaction,,,
390577639,0,transaction,390577639,True,True,1,390577639,transaction,,,
390578692,0,transaction,390578692,True,True,1,390578692,transaction,,,
248915366,0,transaction,248915366,True,True,1,248915366,transaction,,,
248915737,0,transaction,248915737,True,True,1,248915737,transaction,,,
54618280,0,transaction,54618280,True,True,1,54618280,transaction,,,
60102676,0,transaction,60102676,True,True,1,60102676,transaction,,,
60114653,0,transaction,60114653,True,True,1,60114653,transaction,,,
209483930,0,transaction,209483930,True,True,1,209483930,transaction,,,
209522526,0,transaction,209522526,True,True,1,209522526,transaction,,,
209539733,0,transaction,209539733,True,True,1,209539733,transaction,,,
209682060,0,transaction,209682060,True,True,1,209682060,transaction,,,
209807092,0,transaction,209807092,True,True,1,209807092,transaction,,,
209918443,0,transaction,209918443,True,True,1,209918443,transaction,,,
210638701,0,transaction,210638701,True,True,1,210638701,transaction,,,
210639339,0,transaction,210639339,True,True,1,210639339,transaction,,,
210642699,0,transaction,210642699,True,True,1,210642699,transaction,,,
99191418,0,transaction,99191418,True,True,1,99191418,transaction,,,
313646496,0,transaction,313646496,True,True,1,313646496,transaction,,,
372726695,0,transaction,372726695,True,True,1,372726695,transaction,,,
372726753,0,transaction,372726753,True,True,1,372726753,transaction,,,
372812275,0,transaction,372812275,True,True,1,372812275,transaction,,,
372960056,0,transaction,372960056,True,True,1,372960056,transaction,,,
372960115,0,transaction,372960115,True,True,1,372960115,transaction,,,
336427475,0,transaction,336427475,True,True,1,336427475,transaction,,,
336429216,0,transaction,336429216,True,True,1,336429216,transaction,,,
363337440,0,transaction,363337440,True,True,1,363337440,transaction,,,
370643056,0,transaction,370643056,True,True,1,370643056,transaction,,,
85000157,0,transaction,85000157,True,True,1,85000157,transaction,,,
85626501,0,transaction,85626501,True,True,1,85626501,transaction,,,
163656150,0,transaction,163656150,True,True,1,163656150,transaction,,,
163808019,0,transaction,163808019,True,True,1,163808019,transaction,,,
299172428,0,transaction,299172428,True,True,1,299172428,transaction,,,
299176148,0,transaction,299176148,True,True,1,299176148,transaction,,,
383048748,0,transaction,383048748,True,True,1,383048748,transaction,,,
386321759,0,transaction,386321759,True,True,1,386321759,transaction,,,
122932784,0,transaction,122932784,True,True,1,122932784,transaction,,,
274526544,0,transaction,274526544,True,True,1,274526544,transaction,,,
274526557,0,transaction,274526557,True,True,1,274526557,transaction,,,
355008037,0,transaction,355008037,True,True,1,355008037,transaction,,,
355008601,0,transaction,355008601,True,True,1,355008601,transaction,,,
355090366,0,transaction,355090366,True,True,1,355090366,transaction,,,
355090375,0,transaction,355090375,True,True,1,355090375,transaction,,,
355090509,0,transaction,355090509,True,True,1,355090509,transaction,,,
355092389,0,transaction,355092389,True,True,1,355092389,transaction,,,
355102309,0,transaction,355102309,True,True,1,355102309,transaction,,,
355102434,0,transaction,355102434,True,True,1,355102434,transaction,,,
355236712,0,transaction,355236712,True,True,1,355236712,transaction,,,
355293540,0,transaction,355293540,True,True,1,355293540,transaction,,,
77410785,0,transaction,77410785,True,True,1,77410785,transaction,,,
289025367,0,transaction,289025367,True,True,1,289025367,transaction,,,
67575835,0,transaction,67575835,True,True,1,67575835,transaction,,,
67682556,0,transaction,67682556,True,True,1,67682556,transaction,,,
69330928,0,transaction,69330928,True,True,1,69330928,transaction,,,
70383882,0,transaction,70383882,True,True,1,70383882,transaction,,,
70406447,0,transaction,70406447,True,True,1,70406447,transaction,,,
70424581,0,transaction,70424581,True,True,1,70424581,transaction,,,
44562478,0,transaction,44562478,True,True,1,44562478,transaction,,,
200718750,0,transaction,200718750,True,True,1,200718750,transaction,,,
202828595,0,transaction,202828595,True,True,1,202828595,transaction,,,
39724214,0,transaction,39724214,True,True,1,39724214,transaction,,,
39728377,0,transaction,39728377,True,True,1,39728377,transaction,,,
12830021,0,transaction,12830021,True,True,1,12830021,transaction,,,
149129504,0,transaction,149129504,True,True,1,149129504,transaction,,,
149134786,0,transaction,149134786,True,True,1,149134786,transaction,,,
151193455,0,transaction,151193455,True,True,1,151193455,transaction,,,
151206980,0,transaction,151206980,True,True,1,151206980,transaction,,,
151752242,0,transaction,151752242,True,True,1,151752242,transaction,,,
162419259,0,transaction,162419259,True,True,1,162419259,transaction,,,
162424247,0,transaction,162424247,True,True,1,162424247,transaction,,,
162435482,0,transaction,162435482,True,True,1,162435482,transaction,,,
96928334,0,transaction,96928334,True,True,1,96928334,transaction,,,
96930118,0,transaction,96930118,True,True,1,96930118,transaction,,,
12661090,0,transaction,12661090,True,True,1,12661090,transaction,,,
12661812,0,transaction,12661812,True,True,1,12661812,transaction,,,
12673136,0,transaction,12673136,True,True,1,12673136,transaction,,,
12778505,0,transaction,12778505,True,True,1,12778505,transaction,,,
12778668,0,transaction,12778668,True,True,1,12778668,transaction,,,
12780332,0,transaction,12780332,True,True,1,12780332,transaction,,,
12780436,0,transaction,12780436,True,True,1,12780436,transaction,,,
12780483,0,transaction,12780483,True,True,1,12780483,transaction,,,
71988426,0,transaction,71988426,True,True,1,71988426,transaction,,,
71989358,0,transaction,71989358,True,True,1,71989358,transaction,,,
72292587,0,transaction,72292587,True,True,1,72292587,transaction,,,
73000655,0,transaction,73000655,True,True,1,73000655,transaction,,,
73220440,0,transaction,73220440,True,True,1,73220440,transaction,,,
73220620,0,transaction,73220620,True,True,1,73220620,transaction,,,
73231155,0,transaction,73231155,True,True,1,73231155,transaction,,,
113UD7kW6Tm6eGUSdx1nxbyJUXDmPgh9YY,0,wallet,113UD7kW6Tm6eGUSdx1nxbyJUXDmPgh9YY,True,True,1,113UD7kW6Tm6eGUSdx1nxbyJUXDmPgh9YY,wallet,,,
124wkTiD8UieQBmBQmk9Ko3PsvU53d5oLu,0,wallet,124wkTiD8UieQBmBQmk9Ko3PsvU53d5oLu,True,True,1,124wkTiD8UieQBmBQmk9Ko3PsvU53d5oLu,wallet,,,
125cDvGg4c7ySbfmmrsdTmaRpcg8E7uRZD,0,wallet,125cDvGg4c7ySbfmmrsdTmaRpcg8E7uRZD,True,True,1,125cDvGg4c7ySbfmmrsdTmaRpcg8E7uRZD,wallet,,,
129EJwmfpK8eznhJD2ysSTQMt8nPa69vgx,0,wallet,129EJwmfpK8eznhJD2ysSTQMt8nPa69vgx,True,True,1,129EJwmfpK8eznhJD2ysSTQMt8nPa69vgx,wallet,,,
12EHhxkFooMedrdRJ65BLSwr5i1scvBF1n,0,wallet,12EHhxkFooMedrdRJ65BLSwr5i1scvBF1n,True,True,1,12EHhxkFooMedrdRJ65BLSwr5i1scvBF1n,wallet,,,
12FMf4Gj85eYPLWmuVAndnjgL55vUsBJrG,0,wallet,12FMf4Gj85eYPLWmuVAndnjgL55vUsBJrG,True,True,1,12FMf4Gj85eYPLWmuVAndnjgL55vUsBJrG,wallet,,,
12MdsVrFK6nPMKiNMzcy4NS6G9yb9qTsRR,0,wallet,12MdsVrFK6nPMKiNMzcy4NS6G9yb9qTsRR,True,True,1,12MdsVrFK6nPMKiNMzcy4NS6G9yb9qTsRR,wallet,,,
12Mdv8mtNqr8s1wS3TVTkc3XczS9wnyg1z,0,wallet,12Mdv8mtNqr8s1wS3TVTkc3XczS9wnyg1z,True,True,1,12Mdv8mtNqr8s1wS3TVTkc3XczS9wnyg1z,wallet,,,
12QnsysFgXJ4mUP8WCPCVBi38CBHgxvxW3,0,wallet,12QnsysFgXJ4mUP8WCPCVBi38CBHgxvxW3,True,True,1,12QnsysFgXJ4mUP8WCPCVBi38CBHgxvxW3,wallet,,,
12RQsZMjE2UWCw2Xy6FC2ZMP9E5edqUCQt,0,wallet,12RQsZMjE2UWCw2Xy6FC2ZMP9E5edqUCQt,True,True,1,12RQsZMjE2UWCw2Xy6FC2ZMP9E5edqUCQt,wallet,,,
12SS3XKwT1fxCQo1ZjCqTt1iheQUHFosJm,0,wallet,12SS3XKwT1fxCQo1ZjCqTt1iheQUHFosJm,True,True,1,12SS3XKwT1fxCQo1ZjCqTt1iheQUHFosJm,wallet,,,
12UdfjGWDqt6xsKCjwhe3YabpzHij8anfB,0,wallet,12UdfjGWDqt6xsKCjwhe3YabpzHij8anfB,True,True,1,12UdfjGWDqt6xsKCjwhe3YabpzHij8anfB,wallet,,,
12ZgeytYEfSJf3S28FegkBErxBciwbcPAR,0,wallet,12ZgeytYEfSJf3S28FegkBErxBciwbcPAR,True,True,1,12ZgeytYEfSJf3S28FegkBErxBciwbcPAR,wallet,,,
12ec93ju3WrFzYFuD4NURdYwrT2K5aowht,0,wallet,12ec93ju3WrFzYFuD4NURdYwrT2K5aowht,True,True,1,12ec93ju3WrFzYFuD4NURdYwrT2K5aowht,wallet,,,
12gxr2cGBGjTc5bzVccaiTeZ1fQvatvixj,0,wallet,12gxr2cGBGjTc5bzVccaiTeZ1fQvatvixj,True,True,1,12gxr2cGBGjTc5bzVccaiTeZ1fQvatvixj,wallet,,,
12quKG72gEXyQJ18ohPTzCgrS2zURpBujw,0,wallet,12quKG72gEXyQJ18ohPTzCgrS2zURpBujw,True,True,1,12quKG72gEXyQJ18ohPTzCgrS2zURpBujw,wallet,,,
