target_txid,depth,root_type,root_real_id,root_is_fraud,is_true_positive,n_nodes,chain_real_ids,chain_types,chain_ce,chain_phi_add,chain_phi_asym
44066252,1,wallet,1NZDTMfrY9Mn53xcbe1hhPhhQ6PWzmbeE7,True,True,2,44066252|1NZDTMfrY9Mn53xcbe1hhPhhQ6PWzmbeE7,transaction|wallet,|0.280932,|0.280932,|0.575002
45751341,1,wallet,1CxDL6H6RtRUG6pLawnSrgieyjEeTxJLZb,True,True,2,45751341|1CxDL6H6RtRUG6pLawnSrgieyjEeTxJLZb,transaction|wallet,|0.280858,|0.0936192,|0.0333555
86739424,1,wallet,1HBKMEMrzpiD63SofRozPzuGsbkDrnACmY,True,True,2,86739424|1HBKMEMrzpiD63SofRozPzuGsbkDrnACmY,transaction|wallet,|0.280914,|0.0936378,|0.184515
224256963,1,wallet,1DRb7JYZaHf4ed1zyjGi8G8enL3w8F9ZW8,True,True,2,224256963|1DRb7JYZaHf4ed1zyjGi8G8enL3w8F9ZW8,transaction|wallet,|0.280922,|0.140461,|0.445723
94654144,1,wallet,12BoAM4jiWD1z346TE1VVhNDJpwaizf9w4,True,True,2,94654144|12BoAM4jiWD1z346TE1VVhNDJpwaizf9w4,transaction|wallet,|0.280831,|0.280831,|0.295001
94654153,1,wallet,1Pu7xY9AAn14mcVEuSG8yMwuMURakvy84D,True,True,2,94654153|1Pu7xY9AAn14mcVEuSG8yMwuMURakvy84D,transaction|wallet,|0.280831,|0.280831,|0.295598
94654155,1,wallet,1E4iQZxberp3ioCANFHzLKTsdERwP3rofA,True,True,2,94654155|1E4iQZxberp3ioCANFHzLKTsdERwP3rofA,transaction|wallet,|0.280831,|0.280831,|0.293229
94654163,1,wallet,1L7DRsknVyvmKan5fQ54QnSiPj4fPWuZH9,True,True,2,94654163|1L7DRsknVyvmKan5fQ54QnSiPj4fPWuZH9,transaction|wallet,|0.280828,|0.280828,|0.285118
94654174,1,wallet,1K9Zp8B2SjFeyiSTWMzw6jJARZkxto3pPN,True,True,2,94654174|1K9Zp8B2SjFeyiSTWMzw6jJARZkxto3pPN,transaction|wallet,|0.280808,|0.280808,|0.218771
94654258,1,wallet,16U8WfYZkbskBwcJmKJDuEUY2rbJQhxbNF,True,True,2,94654258|16U8WfYZkbskBwcJmKJDuEUY2rbJQhxbNF,transaction|wallet,|0.280831,|0.280831,|0.295031
41249229,1,wallet,1Ankd48sB4LStxg1caZuUCjQcqMhdLLj6L,True,True,2,41249229|1Ankd48sB4LStxg1caZuUCjQcqMhdLLj6L,transaction|wallet,|0.21959,|0.109795,|0.0922275
190005963,1,wallet,1KNEZ4tqeSBiHqUf8Uj2aFwMwD7JMG44go,True,True,2,190005963|1KNEZ4tqeSBiHqUf8Uj2aFwMwD7JMG44go,transaction|wallet,|0.287209,|0.143604,|0.499603
190014025,1,wallet,1GmRvVdsGNfaLXW6MSEYqUWpXMAfm2PecN,True,True,2,190014025|1GmRvVdsGNfaLXW6MSEYqUWpXMAfm2PecN,transaction|wallet,|0.280799,|0.280799,|0.173147
191107597,1,wallet,1Lk5Eax35hRrossE8bW3ZHsecsrtXWu6E7,True,True,2,191107597|1Lk5Eax35hRrossE8bW3ZHsecsrtXWu6E7,transaction|wallet,|0.191603,|0.0958016,|0.119903
191632187,1,wallet,1CKe74Pg48i93pCt2uxfGhYARjnGLRgtgr,True,True,2,191632187|1CKe74Pg48i93pCt2uxfGhYARjnGLRgtgr,transaction|wallet,|0.281886,|0.140943,|0.499989
175406512,1,wallet,1NyKue3cheDpyMwbGviz3AsT6eyu6PcKcM,True,True,2,175406512|1NyKue3cheDpyMwbGviz3AsT6eyu6PcKcM,transaction|wallet,|0.280864,|0.280864,|0.363754
175758299,1,wallet,1cYjN4WeM58cFF52KRXAs9zZKT26dzPYu,True,True,2,175758299|1cYjN4WeM58cFF52KRXAs9zZKT26dzPYu,transaction|wallet,|0.280859,|0.280859,|0.344209
179039624,1,wallet,178ox2QQDXEhK8L5mqpbzgHzx5UikRrfto,True,True,2,179039624|178ox2QQDXEhK8L5mqpbzgHzx5UikRrfto,transaction|wallet,|0.14961,|0.074805,|0.416489
226667672,1,wallet,1D72aueF33facsShpznpUNsxBtL4mvK1Q5,True,True,2,226667672|1D72aueF33facsShpznpUNsxBtL4mvK1Q5,transaction|wallet,|0.280859,|0.280859,|0.343839
234565856,1,wallet,1JFoN67qCbrBzdRnEPYYJYRw9N5GrUGjZA,True,True,2,234565856|1JFoN67qCbrBzdRnEPYYJYRw9N5GrUGjZA,transaction|wallet,|0.287435,|0.143717,|0.499969
234672024,1,wallet,1BxC7DCaP5h1rra1yg5VMeumy9qfa21BQ3,True,True,2,234672024|1BxC7DCaP5h1rra1yg5VMeumy9qfa21BQ3,transaction|wallet,|0.280887,|0.280887,|0.38016
234672033,1,wallet,1DWJeWNk1A6VNKHBRXrs5Df84uNaaeTsHH,True,True,2,234672033|1DWJeWNk1A6VNKHBRXrs5Df84uNaaeTsHH,transaction|wallet,|0.280902,|0.280902,|0.413452
234711176,1,wallet,1LRWjGqxqyhYQucBHV5Eaik4Y7CFPaRQ5X,True,True,2,234711176|1LRWjGqxqyhYQucBHV5Eaik4Y7CFPaRQ5X,transaction|wallet,|0.280891,|0.280891,|0.390093
235427807,1,wallet,1CXFa3MbB7BuedFZpvduPFYS8BBdq47Din,True,True,2,235427807|1CXFa3MbB7BuedFZpvduPFYS8BBdq47Din,transaction|wallet,|0.280892,|0.280892,|0.391423
235427814,1,wallet,13Gth43bHj4tUkDNRvve7384QFc8GvVEec,True,True,2,235427814|13Gth43bHj4tUkDNRvve7384QFc8GvVEec,transaction|wallet,|0.280892,|0.280892,|0.388069
139667444,1,wallet,1Gq9iSBM3nLMsg27QcNLJewU6BYzaAvrTf,True,True,2,139667444|1Gq9iSBM3nLMsg27QcNLJewU6BYzaAvrTf,transaction|wallet,|0.280834,|0.280834,|0.178082
339057127,1,wallet,1BxerTm8RcVm7XoywJcpLy2ai3krFx4Cgo,True,True,2,339057127|1BxerTm8RcVm7XoywJcpLy2ai3krFx4Cgo,transaction|wallet,|0.280915,|0.280915,|0.405388
339057135,1,wallet,1LiPzgauEpq5MN2a5V3MALSLF2aesAdXBK,True,True,2,339057135|1LiPzgauEpq5MN2a5V3MALSLF2aesAdXBK,transaction|wallet,|0.28093,|0.28093,|0.43371
339057213,1,wallet,1GoLwfNPVcPfV3byeSn4vxfzpHttJXAV3S,True,True,2,339057213|1GoLwfNPVcPfV3byeSn4vxfzpHttJXAV3S,transaction|wallet,|0.280929,|0.280929,|0.432235
339057234,1,wallet,1ANzMmGD5UC3SMukDdiepBtXmVg8n658Qc,True,True,2,339057234|1ANzMmGD5UC3SMukDdiepBtXmVg8n658Qc,transaction|wallet,|0.280934,|0.280934,|0.440442
339057493,1,wallet,1BTtB52wbjp37FPBmAJ9SavcAPfWjfyBw8,True,True,2,339057493|1BTtB52wbjp37FPBmAJ9SavcAPfWjfyBw8,transaction|wallet,|0.280933,|0.280933,|0.438605
339057515,1,wallet,1AymBjS6i6ric7SmKEKBmKVNgUhbSrW8nz,True,True,2,339057515|1AymBjS6i6ric7SmKEKBmKVNgUhbSrW8nz,transaction|wallet,|0.280878,|0.280878,|0.315054
339057536,1,wallet,16iM9ZwGNdPE6iVz9wHPd7YzRjQ69zazw,True,True,2,339057536|16iM9ZwGNdPE6iVz9wHPd7YzRjQ69zazw,transaction|wallet,|0.280867,|0.280867,|0.283373
339057556,1,wallet,1PRv1XpuKhDBCX4vMLk8TcNuBnqYeu4Yzx,True,True,2,339057556|1PRv1XpuKhDBCX4vMLk8TcNuBnqYeu4Yzx,transaction|wallet,|0.280929,|0.280929,|0.432984
339057668,1,wallet,17tfrSSzbHiadXRYYTv1Kxwvn1EGAPAnnA,True,True,2,339057668|17tfrSSzbHiadXRYYTv1Kxwvn1EGAPAnnA,transaction|wallet,|0.280913,|0.280913,|0.399902
339057857,1,wallet,1KgFcKWTbbBRQJDUZ9zz8JVntp9Gz73MVN,True,True,2,339057857|1KgFcKWTbbBRQJDUZ9zz8JVntp9Gz73MVN,transaction|wallet,|0.280931,|0.280931,|0.43609
339057903,1,wallet,18yS9aRpBQNVuqHFPEDnazMsTDm15dgk5o,True,True,2,339057903|18yS9aRpBQNVuqHFPEDnazMsTDm15dgk5o,transaction|wallet,|0.280912,|0.280912,|0.398645
339057920,1,wallet,15XoEsvNdpWsgzRVP2hBWxNaDQwTzyzxmo,True,True,2,339057920|15XoEsvNdpWsgzRVP2hBWxNaDQwTzyzxmo,transaction|wallet,|0.280934,|0.280934,|0.4417
339057949,1,wallet,1LpFZPqSTTWTJAFTP1B8nFiyHnYqqAAmjd,True,True,2,339057949|1LpFZPqSTTWTJAFTP1B8nFiyHnYqqAAmjd,transaction|wallet,|0.280882,|0.280882,|0.324843
339057979,1,wallet,1PK6NhsNM7jHT47RcLgRyaJJ5xMLwzZC7A,True,True,2,339057979|1PK6NhsNM7jHT47RcLgRyaJJ5xMLwzZC7A,transaction|wallet,|0.280933,|0.280933,|0.43873
339058299,1,wallet,1Gsb8cVt7TrJbHn46LywYdednEPnDWrvFr,True,True,2,339058299|1Gsb8cVt7TrJbHn46LywYdednEPnDWrvFr,transaction|wallet,|0.280891,|0.280891,|0.349036
339058347,1,wallet,14MMSQMGH4JHRQ7d7jzUZjoYeQL8ZKeQEZ,True,True,2,339058347|14MMSQMGH4JHRQ7d7jzUZjoYeQL8ZKeQEZ,transaction|wallet,|0.280931,|0.280931,|0.430602
339058536,1,wallet,16q9HtRemvTykVJV5twzwgPGLVkWbkRwrR,True,True,2,339058536|16q9HtRemvTykVJV5twzwgPGLVkWbkRwrR,transaction|wallet,|0.280931,|0.280931,|0.430166
339093169,1,wallet,16ZoyAXYXhLeAnEbL3JnrRvjK5NFvi1yvD,True,True,2,339093169|16ZoyAXYXhLeAnEbL3JnrRvjK5NFvi1yvD,transaction|wallet,|0.280924,|0.280924,|0.423016
339093171,1,wallet,1fLXBAaHyZkLyLH2AezHQAE5RPKe2xH3M,True,True,2,339093171|1fLXBAaHyZkLyLH2AezHQAE5RPKe2xH3M,transaction|wallet,|0.280931,|0.280931,|0.436413
339093928,1,wallet,17NjQZ1veG3XDE61okk8A2c8JaDawVx8gF,True,True,2,339093928|17NjQZ1veG3XDE61okk8A2c8JaDawVx8gF,transaction|wallet,|0.292875,|0.146438,|0.00108072
339094183,1,wallet,17QV85afVHqVTTVk6j828bsma5bB3aMWdC,True,True,2,339094183|17QV85afVHqVTTVk6j828bsma5bB3aMWdC,transaction|wallet,|0.256249,|0.128125,|0.499737
339094197,1,wallet,17QV85afVHqVTTVk6j828bsma5bB3aMWdC,True,True,2,339094197|17QV85afVHqVTTVk6j828bsma5bB3aMWdC,transaction|wallet,|0.256249,|0.128125,|0.49986
339095120,1,wallet,1MfBTeZ5ZLe1ncivfGynsk9gfKReihm2UU,True,True,2,339095120|1MfBTeZ5ZLe1ncivfGynsk9gfKReihm2UU,transaction|wallet,|0.280927,|0.280927,|0.428208
339095567,1,wallet,1KLdez7b7kjsnPNar4FPB2LLNCvKAaeaZD,True,True,2,339095567|1KLdez7b7kjsnPNar4FPB2LLNCvKAaeaZD,transaction|wallet,|0.280933,|0.280933,|0.439766
339097021,1,wallet,1MoiccGd9vaDh5B7bHxarphfExaCwgMDBV,True,True,2,339097021|1MoiccGd9vaDh5B7bHxarphfExaCwgMDBV,transaction|wallet,|0.280916,|0.280916,|0.405113
339097069,1,wallet,1EUCuiWBWuhk5aLZfxZQPsSXyQwD5NXGJa,True,True,2,339097069|1EUCuiWBWuhk5aLZfxZQPsSXyQwD5NXGJa,transaction|wallet,|0.280921,|0.280921,|0.416123
339553108,1,wallet,1DshVpdhxHzUQefZ8HPwJXjFPWxGhB1gCu,True,True,2,339553108|1DshVpdhxHzUQefZ8HPwJXjFPWxGhB1gCu,transaction|wallet,|0.282579,|0.141289,|0.499998
15236485,1,wallet,1Hd8BUPf2zk3MNqNPhz9fo9MboyBb8nYeY,True,True,2,15236485|1Hd8BUPf2zk3MNqNPhz9fo9MboyBb8nYeY,transaction|wallet,|0.280946,|0.280946,|0.444937
16155707,1,wallet,1KW7WEQF6mZVZ62WjtHmFYQAndCP3Yq6hc,True,True,2,16155707|1KW7WEQF6mZVZ62WjtHmFYQAndCP3Yq6hc,transaction|wallet,|0.0879619,|0.043981,|0.242975
238193262,1,wallet,1GmDKD4VVHZncEo5L87pVdnZVdjt3VMZ9T,True,True,2,238193262|1GmDKD4VVHZncEo5L87pVdnZVdjt3VMZ9T,transaction|wallet,|0.134193,|0.0670967,|0.497872
238216105,1,wallet,156C3dmbWqhhEpsoXZVwqQzPsHx9C3yrPV,True,True,2,238216105|156C3dmbWqhhEpsoXZVwqQzPsHx9C3yrPV,transaction|wallet,|0.280925,|0.280925,|0.384372
238363563,1,wallet,1Dy99uh3GgaPMW5TEUj8QFPiPMJ9b9E9Aj,True,True,2,238363563|1Dy99uh3GgaPMW5TEUj8QFPiPMJ9b9E9Aj,transaction|wallet,|0.276154,|0.138077,|0.499865
243780683,1,wallet,1KyXhQCijGdWEjHMH38G5bUVrB5YY5Zdmt,True,True,2,243780683|1KyXhQCijGdWEjHMH38G5bUVrB5YY5Zdmt,transaction|wallet,|0.273063,|0.136531,|0.488259
244629141,1,wallet,1KQhdSBbWFamuNxNJu5xGopVEgoibaWkF3,True,True,2,244629141|1KQhdSBbWFamuNxNJu5xGopVEgoibaWkF3,transaction|wallet,|0.280964,|0.280964,|0.45718
244629224,1,wallet,12gG1HDTAbpJeVZosSzRW3rmF2ZPEitae5,True,True,2,244629224|12gG1HDTAbpJeVZosSzRW3rmF2ZPEitae5,transaction|wallet,|0.280966,|0.280966,|0.459137
244629522,1,wallet,1P93GPiwaZe8DLNQ8nEF7jrfYkr9oDdNh2,True,True,2,244629522|1P93GPiwaZe8DLNQ8nEF7jrfYkr9oDdNh2,transaction|wallet,|0.280962,|0.280962,|0.453037
244629936,1,wallet,1EMdrFm1kMJLGTCkSyJQzh6EkF8yNZV9Ni,True,True,2,244629936|1EMdrFm1kMJLGTCkSyJQzh6EkF8yNZV9Ni,transaction|wallet,|0.280961,|0.280961,|0.452056
244629967,1,wallet,18UDL4e1ejMEJi27cFMx1JY3iDM9tU3g7w,True,True,2,244629967|18UDL4e1ejMEJi27cFMx1JY3iDM9tU3g7w,transaction|wallet,|0.280959,|0.280959,|0.449511
244630878,1,wallet,13dVkSkAxG1pn4KXGLYdgsL3Y1yQgAEMqw,True,True,2,244630878|13dVkSkAxG1pn4KXGLYdgsL3Y1yQgAEMqw,transaction|wallet,|0.280959,|0.280959,|0.448384
378059853,1,wallet,1Lyf8PEVsHBtVJcDUW5jMWfrAbkUxNQncf,True,True,2,378059853|1Lyf8PEVsHBtVJcDUW5jMWfrAbkUxNQncf,transaction|wallet,|0.280966,|0.280966,|0.442409
378066434,1,wallet,12JorEyJptuF8Xm1ACBP8K1vQWtEEnAdAk,True,True,2,378066434|12JorEyJptuF8Xm1ACBP8K1vQWtEEnAdAk,transaction|wallet,|0.147152,|0.147152,|0.566384
378103023,1,wallet,1PmsWJxSMTYouT2Kvwpxp4g8o8aVg8xron,True,True,2,378103023|1PmsWJxSMTYouT2Kvwpxp4g8o8aVg8xron,transaction|wallet,|0.280939,|0.0936463,|0.0627485
378249399,1,wallet,12JorEyJptuF8Xm1ACBP8K1vQWtEEnAdAk,True,True,2,378249399|12JorEyJptuF8Xm1ACBP8K1vQWtEEnAdAk,transaction|wallet,|0.147152,|0.0735758,|0.493847
378330462,1,wallet,1M3AWdp1Zp8jScKvCk2JwTjgUfz8hnaFHb,True,True,2,378330462|1M3AWdp1Zp8jScKvCk2JwTjgUfz8hnaFHb,transaction|wallet,|0.280955,|0.280955,|0.31711
378601867,1,wallet,1FFmdPSQChhFiFa36fk9Q9Y9GND3hnDQC8,True,True,2,378601867|1FFmdPSQChhFiFa36fk9Q9Y9GND3hnDQC8,transaction|wallet,|0.266207,|0.133103,|0.487078
390498171,1,wallet,1AJVZxX2bLpvi8PpMwUib5kn8ZXuaV3mJu,True,True,2,390498171|1AJVZxX2bLpvi8PpMwUib5kn8ZXuaV3mJu,transaction|wallet,|0.272767,|0.136383,|0.499972
390577639,1,wallet,1PzANmsLDZihgdK8xXCbU7uWbVrcDDvijx,True,True,2,390577639|1PzANmsLDZihgdK8xXCbU7uWbVrcDDvijx,transaction|wallet,|0.285495,|0.142747,|0.499998
390582026,1,wallet,16RGzwzJbU5qNnfv3GDKkPnEvhWYYnKyoq,True,True,2,390582026|16RGzwzJbU5qNnfv3GDKkPnEvhWYYnKyoq,transaction|wallet,|0.280988,|0.280988,|0.449308
248886903,1,wallet,1MfGB9Ny1joE9ATUVGupbkqi1EknZHAPAU,True,True,2,248886903|1MfGB9Ny1joE9ATUVGupbkqi1EknZHAPAU,transaction|wallet,|0.280998,|0.280998,|0.445176
249336360,1,wallet,14kHC63LVteaWj6hRPNcZWH7JugGcRxiEL,True,True,2,249336360|14kHC63LVteaWj6hRPNcZWH7JugGcRxiEL,transaction|wallet,|0.27101,|0.135505,|0.492986
363087236,1,wallet,1PBx1BmhUdeMEZA87SagYthyY3LXD9Vanb,True,True,2,363087236|1PBx1BmhUdeMEZA87SagYthyY3LXD9Vanb,transaction|wallet,|0.281008,|0.281008,|0.434182
363087644,1,wallet,17pHVnJ3kbYfLoBVwjT3fEGLFtjHtZ4Bw5,True,True,2,363087644|17pHVnJ3kbYfLoBVwjT3fEGLFtjHtZ4Bw5,transaction|wallet,|0.281014,|0.281014,|0.44288
363090925,1,wallet,151V7fuQL9WGYgbReYdywMiAkqGJ6Jtydu,True,True,2,363090925|151V7fuQL9WGYgbReYdywMiAkqGJ6Jtydu,transaction|wallet,|0.28101,|0.28101,|0.434459
363092551,1,wallet,1G2EbB7n5CFJnt4rW7oYWbF3jz8kGn81W2,True,True,2,363092551|1G2EbB7n5CFJnt4rW7oYWbF3jz8kGn81W2,transaction|wallet,|0.281013,|0.281013,|0.434713
60102676,1,wallet,1NUm3Fq1W1AEvTHeWV62q8cjh87zqn8M2F,True,True,2,60102676|1NUm3Fq1W1AEvTHeWV62q8cjh87zqn8M2F,transaction|wallet,|0.279544,|0.139772,|0.499983
60114653,1,wallet,1QJHQe7MviF8fMnW7rGhAMxveEogqiiztY,True,True,2,60114653|1QJHQe7MviF8fMnW7rGhAMxveEogqiiztY,transaction|wallet,|0.26632,|0.13316,|0.499552
208930291,1,wallet,12pR45uxoPdLcrSLzoLmurTcLUSLJ7aCXo,True,True,2,208930291|12pR45uxoPdLcrSLzoLmurTcLUSLJ7aCXo,transaction|wallet,|0.281019,|0.281019,|0.407856
208930307,1,wallet,1GaNXC4Gef3Uj6MJzvnoSUEXGAdtKNWZ6o,True,True,2,208930307|1GaNXC4Gef3Uj6MJzvnoSUEXGAdtKNWZ6o,transaction|wallet,|0.281001,|0.281001,|0.366054
209050859,1,wallet,14wdxjRQNwbQAbkVJR5rrYHM8ZFexaLcy2,True,True,2,209050859|14wdxjRQNwbQAbkVJR5rrYHM8ZFexaLcy2,transaction|wallet,|0.285302,|0.142651,|0.499113
209124207,1,wallet,148pGdC15ByoviDGq2sc9mRHXYkPS7ctif,True,True,2,209124207|148pGdC15ByoviDGq2sc9mRHXYkPS7ctif,transaction|wallet,|0.281015,|0.281015,|0.382762
209525915,1,wallet,12jmqvagUms5MxvyXHhKHn84ztvvqXQZgc,True,True,2,209525915|12jmqvagUms5MxvyXHhKHn84ztvvqXQZgc,transaction|wallet,|0.281029,|0.281029,|0.449114
209526041,1,wallet,1NQWMy1pcjQ6NaA5tw46nNRh2MLDWyfZ1U,True,True,2,209526041|1NQWMy1pcjQ6NaA5tw46nNRh2MLDWyfZ1U,transaction|wallet,|0.281029,|0.281029,|0.448688
209527121,1,wallet,1LMFyCq8Fhkb6MPGbYoNKj4yiGe5r6CZCf,True,True,2,209527121|1LMFyCq8Fhkb6MPGbYoNKj4yiGe5r6CZCf,transaction|wallet,|0.28102,|0.28102,|0.429882
209681254,1,wallet,1HtUPLQWu1k1ZBmcvmiS6D8qREzjaFcdoD,True,True,2,209681254|1HtUPLQWu1k1ZBmcvmiS6D8qREzjaFcdoD,transaction|wallet,|0.280884,|0.280884,|0.0856864
209682855,1,wallet,17oerazzPnR5TQ3k84cecHUTgG5KfCsxbY,True,True,2,209682855|17oerazzPnR5TQ3k84cecHUTgG5KfCsxbY,transaction|wallet,|0.281023,|0.281023,|0.432917
209682872,1,wallet,1ABA7RC7t4RzmX8XF9pNB51PkCnPr7TZ29,True,True,2,209682872|1ABA7RC7t4RzmX8XF9pNB51PkCnPr7TZ29,transaction|wallet,|0.281025,|0.281025,|0.436775
209683152,1,wallet,1EgxcwcKMzGx2qnK1n633jxA5BNtCmGeba,True,True,2,209683152|1EgxcwcKMzGx2qnK1n633jxA5BNtCmGeba,transaction|wallet,|0.280939,|0.280939,|0.251075
209701748,1,wallet,1BzLTBQw8m11DdZhyhMUrxNXdXx4X5TLEv,True,True,2,209701748|1BzLTBQw8m11DdZhyhMUrxNXdXx4X5TLEv,transaction|wallet,|0.280995,|0.280995,|0.386463
209722177,1,wallet,15ZjVqFPLhqoKVCrWPjKjY5p2tWgUZ5152,True,True,2,209722177|15ZjVqFPLhqoKVCrWPjKjY5p2tWgUZ5152,transaction|wallet,|0.281021,|0.281021,|0.429754
209921280,1,wallet,15sNhF6rwRfeK6ozEXAf8XbwDNm2821Y7B,True,True,2,209921280|15sNhF6rwRfeK6ozEXAf8XbwDNm2821Y7B,transaction|wallet,|0.28102,|0.28102,|0.440491
209921981,1,wallet,19mfdWbH7Ydfysrb3Z9bFNomYQzHNUXPcg,True,True,2,209921981|19mfdWbH7Ydfysrb3Z9bFNomYQzHNUXPcg,transaction|wallet,|0.280998,|0.280998,|0.402756
209922223,1,wallet,1QBgQpiFHPKx9MmvtnqduaLMHqChUr4QgN,True,True,2,209922223|1QBgQpiFHPKx9MmvtnqduaLMHqChUr4QgN,transaction|wallet,|0.281027,|0.281027,|0.458321
209946182,1,wallet,1JtzaQLhbdscW4mPGPmjAV5VCbdDixwtmN,True,True,2,209946182|1JtzaQLhbdscW4mPGPmjAV5VCbdDixwtmN,transaction|wallet,|0.208404,|0.104202,|0.497985
209946889,1,wallet,15EYFApnotyaetyD4EEdWLf2nFU7ZXybQe,True,True,2,209946889|15EYFApnotyaetyD4EEdWLf2nFU7ZXybQe,transaction|wallet,|0.210714,|0.105357,|0.497983
210639339,1,wallet,1ERsX6ztNgXkbfY3pjG2awbM6KNgBekGCY,True,True,2,210639339|1ERsX6ztNgXkbfY3pjG2awbM6KNgBekGCY,transaction|wallet,|0.26759,|0.133795,|0.499967
210642699,1,wallet,1KM6zvAbdSuno6LFXKpRFh8P2oTEjaqh7q,True,True,2,210642699|1KM6zvAbdSuno6LFXKpRFh8P2oTEjaqh7q,transaction|wallet,|0.267622,|0.133811,|0.0531231
99191418,1,wallet,1ADwq8aVzCVWHysRwJm887a1EECzPR2mBb,True,True,2,99191418|1ADwq8aVzCVWHysRwJm887a1EECzPR2mBb,transaction|wallet,|0.286518,|0.143259,|0.499912
99258542,1,wallet,1MwfWXeBn33QzZDmzYiFeWbwKjp6r4yM9Z,True,True,2,99258542|1MwfWXeBn33QzZDmzYiFeWbwKjp6r4yM9Z,transaction|wallet,|0.281024,|0.281024,|0.396282
310425436,1,wallet,179KVb4Lmtf1baTnTjFiipv7JBKeQWsfNW,True,True,2,310425436|179KVb4Lmtf1baTnTjFiipv7JBKeQWsfNW,transaction|wallet,|0.281049,|0.281049,|0.438784
312451640,1,wallet,12bR61PNckxkBB6HPG7uGZqpPENEuxTfYQ,True,True,2,312451640|12bR61PNckxkBB6HPG7uGZqpPENEuxTfYQ,transaction|wallet,|0.281054,|0.140527,|0.0465568
353402588,1,wallet,18n4XFQN3GcHr6DBYMz1WTY8FWr2QTwuo4,True,True,2,353402588|18n4XFQN3GcHr6DBYMz1WTY8FWr2QTwuo4,transaction|wallet,|0.281012,|0.0401446,|-0.00283997
368746484,1,wallet,1KNZfnY2RJkVqZGGZ2XrTbew76k8QjsYMT,True,True,2,368746484|1KNZfnY2RJkVqZGGZ2XrTbew76k8QjsYMT,transaction|wallet,|0.273428,|0.136714,|0.492935
372670818,1,wallet,1JZyc4dGC1iUHrsve6Q1cmZBFPrvoeeLhx,True,True,2,372670818|1JZyc4dGC1iUHrsve6Q1cmZBFPrvoeeLhx,transaction|wallet,|0.26042,|0.13021,|0.497905
372726149,1,wallet,1KM1jEXXJq6LXohLmT2EoRrys653DExzQX,True,True,2,372726149|1KM1jEXXJq6LXohLmT2EoRrys653DExzQX,transaction|wallet,|0.277789,|0.138895,|0.484016
372726695,1,wallet,17aFxZVYwMdDaMSQZrkVDTqs4oogRjobqb,True,True,2,372726695|17aFxZVYwMdDaMSQZrkVDTqs4oogRjobqb,transaction|wallet,|0.271266,|0.135633,|0.00308084
372960919,1,wallet,1NYPXcFtfTMQMyHCVHrkPgMTb1nyGvJAeV,True,True,2,372960919|1NYPXcFtfTMQMyHCVHrkPgMTb1nyGvJAeV,transaction|wallet,|0.281049,|0.281049,|0.43775
228445982,1,wallet,1Km7wQf9yUgwhhc6RybdTaLmp6cb4YQyCW,True,True,2,228445982|1Km7wQf9yUgwhhc6RybdTaLmp6cb4YQyCW,transaction|wallet,|0.281055,|0.140528,|0.0219897
331566091,1,wallet,14t4f9iEXx8AXnppBjTMKMhyqzBgRTKH1W,True,True,2,331566091|14t4f9iEXx8AXnppBjTMKMhyqzBgRTKH1W,transaction|wallet,|0.281049,|0.0702623,|0.00247753
331573663,1,wallet,1LaNXgq2ctDEa4fTha6PTo8sucqzieQctq,True,True,2,331573663|1LaNXgq2ctDEa4fTha6PTo8sucqzieQctq,transaction|wallet,|0.293068,|0.146534,|0.498824
228443875,1,wallet,12wcUe5iW14MwLAn6dXa3wSE75mgiZ6fm1,True,True,2,228443875|12wcUe5iW14MwLAn6dXa3wSE75mgiZ6fm1,transaction|wallet,|0.281067,|0.0936891,|0.0119224
272153910,1,wallet,1FFbTwkCBG4XNRSv5ePJvnr138tP1SgFVz,True,True,2,272153910|1FFbTwkCBG4XNRSv5ePJvnr138tP1SgFVz,transaction|wallet,|0.281072,|0.140536,|0.0225117
272432438,1,wallet,1PgJchfjStvmfsemadJZs8F3uP2MmkEzJV,True,True,2,272432438|1PgJchfjStvmfsemadJZs8F3uP2MmkEzJV,transaction|wallet,|0.281073,|0.281073,|0.432363
272432446,1,wallet,15Uh9FTkzP9srMDTpecSuPyJ26cFefDq1A,True,True,2,272432446|15Uh9FTkzP9srMDTpecSuPyJ26cFefDq1A,transaction|wallet,|0.281049,|0.281049,|0.392701
272529611,1,wallet,1KZzKAiz8WRRysJLktZRiP3QuHmrbSoBzc,True,True,2,272529611|1KZzKAiz8WRRysJLktZRiP3QuHmrbSoBzc,transaction|wallet,|0.281032,|0.281032,|0.356397
269459825,1,wallet,1N37pdjgzr1kMiZco39CSWj3Kd7nbZEHBQ,True,True,2,269459825|1N37pdjgzr1kMiZco39CSWj3Kd7nbZEHBQ,transaction|wallet,|0.281075,|0.281075,|0.423
269501301,1,wallet,1BrfVr22cBixbESyFz793FqFiCbv6gSvFq,True,True,2,269501301|1BrfVr22cBixbESyFz793FqFiCbv6gSvFq,transaction|wallet,|0.281085,|0.281085,|0.431977
84321605,1,wallet,1JNac7ZHRf1qr9MT5cNgCTb6WzfqvuxyVU,True,True,2,84321605|1JNac7ZHRf1qr9MT5cNgCTb6WzfqvuxyVU,transaction|wallet,|0.281095,|0.281095,|0.435106
