target_txid,depth,root_type,root_real_id,root_is_fraud,is_true_positive,n_nodes,chain_real_ids,chain_types,chain_ce
67575835,9,wallet,1FP5MzNddgvi2HYYsPceAcupR2cT9zdSHq,False,True,10,67575835|1CTnpM5LdcXFmQxA4b3RSX7AyL8eQQMkcx|34229686|1PtptNSB2vDEtcRWm6CvVDE39YZWpi8vLX|55812604|1ApCsnZ3vS1ctmh8y4zajdNqxt9cvXaKLs|27070954|15eD5MYk1hKREyozzR1YkX3JwutFYf5SKT|54700839|1FP5MzNddgvi2HYYsPceAcupR2cT9zdSHq,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|-0.649423|-0.00174567|-0.968737|-0.00157315|-0.96877|-0.00139973|-0.968713|-0.00209394|0.00769627
96930118,9,wallet,1NXmhZSsR4vCmt3D7W4MRbBYpMDnTYJaT1,False,True,10,96930118|183MoLCoa7hrFXoqcjx3s7iykq3c5hP12y|96930121|1MMWa4pvPNPHukonPEphHVMpr64iYsBuEa|1574896|18WYMeJ4cxoeb7LxWHMxayuJGVBWfGjckD|97863750|1P3AeZzHAMEWFURed5VhzggV6Fejx7Zrbz|17303883|1NXmhZSsR4vCmt3D7W4MRbBYpMDnTYJaT1,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|-0.96866|0.00432214|-0.963413|-0.00280571|-0.0183741|0.00021255|0.0290475|-0.00266045|0.00695926
73000655,9,wallet,1BGbYAkX58ZwdXkAbBhgAbtBj6Veksa2H1,False,True,10,73000655|1C5SHD9yZb8X2ef7EJfdZ6VxdXpDoiMdim|3762812|1DvrRr6HiSrvv56qereLpiXe1zHerDGTrk|72287954|19DRxBeogRh7hKugZ6oeUQtAYvTT8n1jLL|72288093|1JJDgcHtfjEwNXoBJ5Ck4LNr2ig7Kj2juj|70781861|1BGbYAkX58ZwdXkAbBhgAbtBj6Veksa2H1,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.0282754|-0.0055809|-0.933709|-0.00109965|-0.968776|-0.000909179|-0.968737|-0.00189829|0.00776917
12y7hG18ZRMHRLYH7g8Ndv7C8L2QwxPi5w,9,wallet,1Gjt3wkSsP9svuQTg92vgxXfqeDuvjFJuv,False,True,10,12y7hG18ZRMHRLYH7g8Ndv7C8L2QwxPi5w|238324122|12m6wdh83bZTqjvaYyLvMS63pEU4akSNLg|238324114|1KKEGbZsqR5EnLAxwjk7vBZp75hd7wAVuy|238337092|238397625|19nRvc7isXX8gqTfgPTDwbsyNMuCunjdnt|238506100|1Gjt3wkSsP9svuQTg92vgxXfqeDuvjFJuv,wallet|transaction|wallet|transaction|wallet|transaction|transaction|wallet|transaction|wallet,|-0.0017719|-0.968288|-0.00236568|-0.968609|-0.00116006|-0.0541259|-0.96876|-0.00218475|0.00688529
15JCJQjdQMWaU3JFc4Eo8jTrUk32tXK8iS,9,transaction,173950082,False,True,10,15JCJQjdQMWaU3JFc4Eo8jTrUk32tXK8iS|182466028|128H36FzwJ2ogu6eZV5B6jLJD8jLkqzY98|184383289|1CPMKL1b49t1o9TQpXEqb7vUBsmKu7Rpbn|62900083|1JBXPRrNKr5VRB5r65VEjBLwGAvBcPQ1MY|173167134|1HVaLLcnXPn3vuJXNntWsKC5ogkqznu97c|173950082,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|-0.00183314|-0.967294|-0.00272149|-0.968002|-0.00155702|-0.96728|-0.00303587|-0.968296|-0.00442657
18onVYk1TACKnQRuJss67DremM2iUVWXqt,9,transaction,14604121,False,True,10,18onVYk1TACKnQRuJss67DremM2iUVWXqt|56004984|1LGmphKH8Qdptn4cFHqTffHczGGvcd1jkx|39430318|13GjSxyBND3WZRrRaMxnTE9vkEAaVwML6v|56532737|1621rTueJE265WhmncE99fjbZWJRF8nfvd|64346631|18EPgKeSe4vQfaoHET5yK8jVawe3fU1yYo|14604121,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.00745356|-0.080007|-0.00257564|-0.968772|-0.00290778|-0.968742|-0.00145885|-0.968781|0.00196996
19885fwTEXnW1r12MPXPhNfVtaWfmdPoHR,9,transaction,175045358,False,True,10,19885fwTEXnW1r12MPXPhNfVtaWfmdPoHR|179099727|1GUZ9oUWqFqqZXsgA5CpsjnBPq4WQAfxGw|8827141|15FfNJvETxBbrUvbe36JgcoijWjo3v8s7h|44457829|1JuUyWAxwbkWwHZPhNTBwJyNwzRphmVJM9|175509999|1Eke5mvo9LTT6pvrZzSYAmEbcRmUbp77xU|175045358,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.00398901|0.0220574|-0.004904|-0.968781|0.0028092|-0.968781|0.00088957|-0.968781|-0.000453651
1ALCet8iMKesGu5oo3XD2XRui3SdAZeGH4,9,transaction,84451908,False,True,10,1ALCet8iMKesGu5oo3XD2XRui3SdAZeGH4|40681242|1JvhPZEENP676BWCxk291BJijfPDAaVXiz|84714642|1GrwRquuUYCscNLRoiSuXSCJGJdesTFXLr|84714621|15k9RdMx4QfDTvQaQEnvqDcHevLkv3griT|84714639|16CiDdShzDZpVdCzpgf2QF9LjAbgKs9eEr|84451908,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.00712094|0.0198261|-0.000815809|-0.968699|-0.00127965|-0.968759|-0.00178084|-0.968776|-0.00131547
1BKRs69RkmR99aHaDhAtCjebkhipkXWauF,9,wallet,1L4CVQheUayEM4vxrs3CGSM28jeBPgAAAj,False,True,10,1BKRs69RkmR99aHaDhAtCjebkhipkXWauF|339642957|12DHrnSs148YJ6FueBs8cmSk2gzqBk5AYa|37680627|1LspL1hFkHMQVSekzwRLFvgKBWSeBajCx8|45483897|136590138|1CBU9uMBv78EVjF6zTPiMzbQcv4Xp9B9tM|37281187|1L4CVQheUayEM4vxrs3CGSM28jeBPgAAAj,wallet|transaction|wallet|transaction|wallet|transaction|transaction|wallet|transaction|wallet,|0.00594133|0.022392|-0.00259697|-0.968781|0.000678837|-0.0541287|-0.968778|-0.00356734|0.00618118
1HvTWPZj6xhj79XoayPMdZU9HpAqPRq28B,9,transaction,173950082,False,True,10,1HvTWPZj6xhj79XoayPMdZU9HpAqPRq28B|283161041|1MeLQ3rV6CNKXyjS4HXuKPtx2ZaXAaCwTa|184383289|1CPMKL1b49t1o9TQpXEqb7vUBsmKu7Rpbn|62900083|1JBXPRrNKr5VRB5r65VEjBLwGAvBcPQ1MY|173167134|1HVaLLcnXPn3vuJXNntWsKC5ogkqznu97c|173950082,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.00550827|0.0227583|-0.00272149|-0.968002|-0.00155702|-0.96728|-0.00303587|-0.968296|-0.00442657
1KW7WEQF6mZVZ62WjtHmFYQAndCP3Yq6hc,9,transaction,14927630,False,True,10,1KW7WEQF6mZVZ62WjtHmFYQAndCP3Yq6hc|15949720|1AMeYuETTkQ91BLSNL5vaZCyXwEDtY6PDo|15827502|1bDW78oVLHYjvtbrH9GkLMzYnKGEgfCZm|15827512|1EZeBgAvAxVqLxwVfonTnUarRsS85dxr5H|15856048|1Ff9pPmXKLZkbNgnoH2SLNF6Y1bDW7qPdx|14927630,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|-0.000509501|0.0300295|-0.00461739|-0.33225|-0.00116599|-0.958406|-0.00597367|0.00774777|0.000467986
190427446,8,transaction,189801260,False,True,9,190427446|1CJ8UDmfzAWUsamqerpWzormuFNAxmnpwX|190039816|18X4u2dbNJUapSQ7kVRQT7cWzCDL8AuRd2|190039823|16fHyTmXxtVTFe9CsSthAT8Nu3G1xnYyzN|189801259|15yeZyZ5UJJP4kbUQmqMM6tnKhYVtzzeYD|189801260,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.0182448|-0.00227261|0.0123186|-0.00107592|-0.132962|-0.0023337|-0.968572|-0.00128075
3152098,8,transaction,490419,False,True,9,3152098|1EMeLnc2rPN2PKA86cLQzrf3LjyEpkf4LK|71843599|1CdyXLbJfPkUeBpmm3saXXFjKa1PJqE8Nx|10440860|12zYu9sS77M22aqRGFELPaTL6GZEyekwZ4|14537263|18DTRuYEe9t6HaifkhA7sVUwmQjYTgfCkv|490419,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|-0.226252|0.000662684|-0.968781|-0.00291902|-0.968781|-0.00195396|-0.968781|-0.00409564
185915034,8,transaction,339073238,False,True,9,185915034|1Fg3um6VX4ttAvx23ZdU6VUmxupKAE23YK|339280584|18VniV9f3YBK6CpspY4UqBxG2e598vX27J|339105800|1KZJUiXeHXRCFkYnUJcvFXiqXMP9xRJpwQ|339093559|1FwcrkZicXhuuFu7pwNzJE4cX4W1rV8S5o|339073238,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.0243589|-0.00448713|-0.13405|-0.00277156|0.0262637|0.00112674|-0.157321|-0.0026443
339642957,8,wallet,1L4CVQheUayEM4vxrs3CGSM28jeBPgAAAj,False,True,9,339642957|12DHrnSs148YJ6FueBs8cmSk2gzqBk5AYa|37680627|1LspL1hFkHMQVSekzwRLFvgKBWSeBajCx8|45483897|136590138|1CBU9uMBv78EVjF6zTPiMzbQcv4Xp9B9tM|37281187|1L4CVQheUayEM4vxrs3CGSM28jeBPgAAAj,transaction|wallet|transaction|wallet|transaction|transaction|wallet|transaction|wallet,|0.022392|-0.00259697|-0.968781|0.000678837|-0.0541287|-0.968778|-0.00356734|0.00618118
244630846,8,transaction,241499328,False,True,9,244630846|14V1yYx8p6zEtTE3zw4Xpsucy48dQfyyJC|238192726|1AyFFppCHwNYsWSujYcLcavu8pb39fdNM3|243777776|1AyfSkiWxg2R2xXX1Roe593h9tn61CfvLZ|241531633|14gzC6sMfe8Vo3UyH6QeGqYoFSt2Ljiw7d|241499328,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.0235049|-0.00381383|-0.96256|-0.0021103|-0.910802|-0.00487536|-0.125554|-0.000202239
336427475,8,transaction,121941958,False,True,9,336427475|1Amy8iXZBcBeyxt7aE1Tss9XdwC6qaU2Y4|121943199|13jnuj115EWXGz1dGKpfDyz3UWVQraN7Hm|136855298|16aSiobW5y5vA4Rd8YykQ8i1LHRnMmuwSX|119062756|1GJDAonfLYHSjkoDA4Ew5jEdgGZ8y77U4C|121941958,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|-0.0769564|-0.00310421|-0.968443|-0.00218764|-0.966866|-0.00553185|-0.0504193|-0.000349671
84720559,8,transaction,21963106,False,True,9,84720559|1BGHnvRy2r6S2AK6QJypdqr9EWUYjMoSxt|84374871|3Pp1DjF8ghYqTEji3uXLCtLCjh65zZXDzN|1809797|1Ld3cFQrYDDd4airqhwNgDGjmNMUdz3NPx|996158|1JaMTwJaFUbfNFXFCxZSnRnogCKKTLGZdA|21963106,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.0275823|0.00133118|0.0259652|-0.00312316|-0.965612|-0.00332189|-0.96844|-0.00287446
73220620,8,transaction,34413356,False,True,9,73220620|1AaWEf11zvBZpbiYbbgAFiQpEKyBsxHKFS|45390123|1FRh8QvMk6yjwGTp9FocEafXhCCLYM5xjh|74117819|1PVkNLgg9trsTt8BRFM2ddv92WvF34vRZE|34180566|1PSsmSSTqekm2nZvkw5NbMZoW9SSr5Fgab|34413356,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.0151451|-0.00268263|0.023061|-0.000532448|0.0293281|-0.000888944|-0.0496681|-0.00179979
12quKG72gEXyQJ18ohPTzCgrS2zURpBujw,8,transaction,72048321,False,True,9,12quKG72gEXyQJ18ohPTzCgrS2zURpBujw|37482805|1J9VEzfND6hLsMYhVKN4F2HQc5UXf3Fjue|38019202|72719465|1A5RNAq7fCcWaeWErrj9SbjNQmdzef8vow|72332073|1DpBrZtMmduJnfxt92JE58dfRvL7NSSMZ3|72048321,wallet|transaction|wallet|transaction|transaction|wallet|transaction|wallet|transaction,|-0.00509495|0.021421|-0.00174758|-0.0541286|-0.968781|0.00479683|-0.968781|0.00353083
15U1VEby693UW8QWSX9EGDu6rmXX73xMor,8,wallet,1Q8YhgGgC7Movu8HgBH2gQEAE7bZWWLGot,False,True,9,15U1VEby693UW8QWSX9EGDu6rmXX73xMor|209483930|1Eoq3H6r6CkML4495Xi8WAL6vwAzECFAyT|154230916|16LtUR1soGxWVqEz87ePKjAsuK3mBKbaxo|209072130|16uBTVUEidRswjnyysyqGnFUmWNyFCoAzT|9565016|1Q8YhgGgC7Movu8HgBH2gQEAE7bZWWLGot,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.00700322|0.0124847|-0.00238514|-0.968746|-0.00175026|-0.96871|-0.00230786|0.00710648
17shn5YvyYFhWsc789uR3PrY1jSixjhn3u,8,wallet,36gaepNQtPSWo3HhzrDpuNM1U1he8NqzRS,False,True,9,17shn5YvyYFhWsc789uR3PrY1jSixjhn3u|67594988|15yBZwnXEJduEFCdKHKbk9UzdEQnbwyd5S|16018171|1K4T4Ri1xFRFCJxTQTYohnU9oGra8Ye4b3|69269369|1DYFw1ZcsyPSGugo4n8ebGX1eaYd3CdYwS|53783490|36gaepNQtPSWo3HhzrDpuNM1U1he8NqzRS,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.00618559|0.0241215|-0.00426215|-0.968182|0.00702289|-0.968779|-0.00118685|0.00799149
18wJ1tiuP1wWj4ghPtRLjta6KSUyXNzrsb,8,wallet,1F2LAWZrxmuEA3H7geC7MBFNPtsx1GBuYW,False,True,9,18wJ1tiuP1wWj4ghPtRLjta6KSUyXNzrsb|85004966|16EYAU8mWYivcUZtXs7ypXnnjwVwZjweDG|84368163|1GQBsjszHKdSXfNCS4f6MXHhGDfGoZxhJC|84368154|1XXXiBzQN1wviTjDcWynueESqYPgSEuDG|84368148|1F2LAWZrxmuEA3H7geC7MBFNPtsx1GBuYW,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.00112498|0.0307285|0.000675529|0.029996|0.00126773|0.0270817|0.000273973|0.0079869
1DRduqEZ51H7qZPuxVCQiuchmPYKnmAvRw,8,wallet,1FsEy4KpsMKAK28qS8PAdpNTLB6G7SdCxu,False,True,9,1DRduqEZ51H7qZPuxVCQiuchmPYKnmAvRw|72009234|1Myt3RUY7RsDXNTHs7MwCpuKMQJLG8659n|71764100|1DvTn1fNyJLrX21AwEeR6jhePrqfCWBBw|71461473|1PRbHc7bkcZSuK582SatEUAfcuERo7PHVa|29949646|1FsEy4KpsMKAK28qS8PAdpNTLB6G7SdCxu,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|-0.00123879|0.0126594|-0.00356907|-0.113732|-0.00652525|-0.961442|-0.00153312|0.00789255
1DaeCftczdiy6YMY5hfh2Ab1T7yQoHcKXJ,8,wallet,1DzUaymsG6iMSir8WHKKbpQzsyG7YT293z,False,True,9,1DaeCftczdiy6YMY5hfh2Ab1T7yQoHcKXJ|378593247|17mTgBoZbV5sF6GiTWgrYi9suxFg9NYSYU|378510296|1G8ZnmQxat2Abk2c7Dq8JSKeEjvDj9BuV1|378263232|1KNvTqGtouMPUVv7qdg894PsNRWGbbwgqZ|378162704|1DzUaymsG6iMSir8WHKKbpQzsyG7YT293z,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.00124487|0.02446|-0.00156459|-0.184124|-0.00156409|-0.949535|-0.000709087|0.00756991
1JjnK9u5NecDrxk5KUPdaaop579biTUar3,8,wallet,1C6U2caHrcYZkgpqxjMxZ6yvAgjPCkCUsZ,False,True,9,1JjnK9u5NecDrxk5KUPdaaop579biTUar3|77766982|1NPWVABGxDbCLoaJhC9z66zZ3CiAwWJBv3|11042555|1FRgkTDn8x7uZyWrP18eMd6R2YWC9vG5PC|110617865|1EWPnUWTcPDvQ3MCKFirv6FNngAM7VocTq|82608842|1C6U2caHrcYZkgpqxjMxZ6yvAgjPCkCUsZ,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|-0.000247508|-0.968781|-0.000782967|-0.968781|-0.00152817|-0.968779|-0.00367236|0.00626439
1NhwGFeZ9ajtszrtxK64v8yYB8LKqD2SWs,8,transaction,135532996,False,True,9,1NhwGFeZ9ajtszrtxK64v8yYB8LKqD2SWs|208595753|16BLjNF2quFbdRuRwFe5ChDZ5PZ1AvECWQ|53829118|230317829|19ZtwxuiYy4FMifx3A4XnHb3Z1W7gZocMD|27491810|1Bvdy6N6pNwf49M8eki3jSbzx7witDEYrZ|135532996,wallet|transaction|wallet|transaction|transaction|wallet|transaction|wallet|transaction,|-0.000588328|-0.472951|-0.00620016|-0.052469|-0.202748|-0.00521931|-0.0700235|-0.000278205
234574642,7,wallet,1F8y87jzEnPGBgYXCCKkPjQAbUjgbFGu7M,False,True,8,234574642|1A2p9PhA5uE1JSrd8APUqoK9xs3M4VGhsG|12379727|1MokMHLdM8BoGYAc5dBqFMwUNX8ZpTwoDk|234150977|15Piy32tpr1UFrstC7cguv2iYwT6WqSEeW|234151149|1F8y87jzEnPGBgYXCCKkPjQAbUjgbFGu7M,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.0240121|-0.00445208|-0.0378138|-0.00264296|0.0136611|0.000715196|0.00741655
339094183,7,wallet,1AXUxG34S8JSZ7J54wp85qALcwsnyD5ioy,False,True,8,339094183|17QV85afVHqVTTVk6j828bsma5bB3aMWdC|339089045|17w4WNDtRA4yNJLzvmVk2y5FWv6UziAdoo|339054153|1Ku639LNJeMm7G5VvUgDakbgBS793MekMX|339054155|1AXUxG34S8JSZ7J54wp85qALcwsnyD5ioy,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.0222158|-0.00490448|-0.0369869|-0.00168183|0.0108727|0.000572443|0.00747854
339094197,7,wallet,1AXUxG34S8JSZ7J54wp85qALcwsnyD5ioy,False,True,8,339094197|17QV85afVHqVTTVk6j828bsma5bB3aMWdC|339089045|17w4WNDtRA4yNJLzvmVk2y5FWv6UziAdoo|339054153|1Ku639LNJeMm7G5VvUgDakbgBS793MekMX|339054155|1AXUxG34S8JSZ7J54wp85qALcwsnyD5ioy,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.0222158|-0.00490448|-0.0369869|-0.00168183|0.0108727|0.000572443|0.00747854
390577639,7,wallet,1Ke48s4DFyo9QEeyTYJYeFNU7N8VHCuGaK,False,True,8,390577639|1PzANmsLDZihgdK8xXCbU7uWbVrcDDvijx|66256755|1FP94wHensFDjakh5acYdPdCQuxVUUUkDN|320786282|1Pzna74hXQti8c76kWz5ZeBfmrUo5seNaM|14123230|1Ke48s4DFyo9QEeyTYJYeFNU7N8VHCuGaK,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.0240034|-0.0021514|-0.967928|-0.00444904|-0.966742|-0.00178674|0.00726557
209483930,7,wallet,1Q8YhgGgC7Movu8HgBH2gQEAE7bZWWLGot,False,True,8,209483930|1Eoq3H6r6CkML4495Xi8WAL6vwAzECFAyT|154230916|16LtUR1soGxWVqEz87ePKjAsuK3mBKbaxo|209072130|16uBTVUEidRswjnyysyqGnFUmWNyFCoAzT|9565016|1Q8YhgGgC7Movu8HgBH2gQEAE7bZWWLGot,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.0124847|-0.00238514|-0.968746|-0.00175026|-0.96871|-0.00230786|0.00710648
210642699,7,wallet,1MFXYK1XucKFfhPhW9HDHD3vsM9BKey4qm,False,True,8,210642699|1KM6zvAbdSuno6LFXKpRFh8P2oTEjaqh7q|210642702|1567oDXrMywwQGXS2DvXY545ZbWxdXEPRf|209813841|1EmgH6qoio62LzBzWT1rUT45xL8efiwBvT|208913476|1MFXYK1XucKFfhPhW9HDHD3vsM9BKey4qm,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|-0.768167|-0.00526258|-0.968771|-0.00299826|-0.968781|0.00419107|-0.968781
166226732,7,transaction,20784545,False,True,8,166226732|1PjktAUBbYBzETuazp5JwM6bViGoUpbrsf|349622760|1LzJr9GPD3LfbW37ggM8sk3qs7QoW7gqWf|329482648|19x8i59vxgA5YQDFyLqwoFD6yKvLP5wbCL|82087179|20784545,transaction|wallet|transaction|wallet|transaction|wallet|transaction|transaction,|0.029017|0.00327578|-0.968156|-0.0027242|-0.968781|0.00132021|-0.0385874
372812275,7,wallet,1EKk6fL3V83jgMxdWn2uSDy1G5LeL1DD4x,False,True,8,372812275|1BgMq7b7Ra1qn83N7DeFSS6q6REFovQRrt|309434447|1KRrjTSASzKcF4egjS95Tj1hwJYtcFMhhc|368754682|13qDkbfx8fNmLWwUTTR9BUD9bK5uBwe3yf|313670795|1EKk6fL3V83jgMxdWn2uSDy1G5LeL1DD4x,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|-0.174498|-0.00209355|-0.968544|-0.00311852|-0.968419|-0.00285295|0.00695133
269501303,7,wallet,18pyZpq4iEze3H4JYREZhXxetttZNn1dYu,False,True,8,269501303|19Ezvt5sVwNG6K8ZtkvkMDUEnGCH7iLyEn|269501612|1HMs4Uk8xrq4wZekErC3ijSskdQJ7TzxZC|269128821|1HBLNGqUd7Jep4r2FLiQDjzXZPWCDNZnY7|28443663|18pyZpq4iEze3H4JYREZhXxetttZNn1dYu,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.0297884|-0.00165755|0.0307562|0.00131842|0.0284411|-0.000110358|0.00786239
70408666,7,wallet,16g6HG8bqrwoxKb5XBgSFozahXry9oVFbS,False,True,8,70408666|1MsErenLmMgcweVHEKtsX9exHaxvRo2xMs|69494347|1BpjBp47zBrapPa3XUQjzxns19BUqdriqo|69353069|1B68GgyMtHdZFt4aoS4MfY8qRFHLr1Ut1F|54783807|16g6HG8bqrwoxKb5XBgSFozahXry9oVFbS,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.0220637|-0.00226337|0.0291391|0.00170615|-0.551658|-0.00229988|-0.967946
96928334,7,wallet,3PN5VaLzSWdDmsWuuQK11N2KMaxS6PxqLA,False,True,8,96928334|1GvTghPUm6WJbBnfoLFKBqAZfV5MFXVvx9|96928337|1FY9f4pSHMuRSanRm74tDMiEhRFzk4Fdok|96319696|3ER8EGc2bDijtyWTmwXvD48ppjtHfCauoX|13623410|3PN5VaLzSWdDmsWuuQK11N2KMaxS6PxqLA,transaction|wallet|transaction|wallet|transaction|wallet|transaction|wallet,|0.023779|0.0029195|-0.968781|0.00974262|-0.0167935|-0.00135317|0.00839436
13fdWpLnSTkfmqtXj3NRSEmATJRKJPhPQY,7,transaction,209672239,False,True,8,13fdWpLnSTkfmqtXj3NRSEmATJRKJPhPQY|211088962|1EXE8bpeeEqjoZ3D4b3Vz1HN5WZgkYzJqg|209946514|1NUm3Fq1W1AEvTHeWV62q8cjh87zqn8M2F|209518125|15oMizPxv1qyFtMcrkWoqb8gVkeA95a8rY|209672239,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.000173569|0.0283325|0.00272211|0.0264919|-0.00485265|-0.289513|-0.000430107
145uP9Suy7ejTGnXWZhUCZdgBP2EP4vki7,7,transaction,209538681,False,True,8,145uP9Suy7ejTGnXWZhUCZdgBP2EP4vki7|211084916|14vyrZgdDH6RDcSVAFSNSm9QHyweHFrPVZ|98429569|1AYek3VHzZS1YcbRYGfqpsbAzN5if3LCix|209723672|125yC4agj37XkhCscw4CkQWtgWKamkQrPa|209538681,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.00872827|0.0190191|-0.0102878|-0.968781|0.0211673|-0.842807|-0.00445917
14dUskV8M5cLjsLHaiKsbPT6kB8fNFDebm,7,transaction,21963106,False,True,8,14dUskV8M5cLjsLHaiKsbPT6kB8fNFDebm|84374871|3Pp1DjF8ghYqTEji3uXLCtLCjh65zZXDzN|1809797|1Ld3cFQrYDDd4airqhwNgDGjmNMUdz3NPx|996158|1JaMTwJaFUbfNFXFCxZSnRnogCKKTLGZdA|21963106,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.00133118|0.0259652|-0.00312316|-0.965612|-0.00332189|-0.96844|-0.00287446
15gY2BzZsZsnqibqghqkct9vrHC5Ef9EFd,7,transaction,390556469,False,True,8,15gY2BzZsZsnqibqghqkct9vrHC5Ef9EFd|163918770|15EUC7tTxEP7N2zALhhBznFUoEyuoYZxPi|19505460|1K7apggi2re2aVaHvdSMEh8SEjjeoA4Vvg|165852398|1EB6US4Gox4YCfhKizYrBgREBnexYao7pA|390556469,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|-0.000244796|-0.201843|-0.00253588|-0.933176|-0.00092566|-0.968732|-0.00438803
166XQjeB87Eruq7mK4yHQUjccu3et1NtCV,7,transaction,21963106,False,True,8,166XQjeB87Eruq7mK4yHQUjccu3et1NtCV|84374871|3Pp1DjF8ghYqTEji3uXLCtLCjh65zZXDzN|1809797|1Ld3cFQrYDDd4airqhwNgDGjmNMUdz3NPx|996158|1JaMTwJaFUbfNFXFCxZSnRnogCKKTLGZdA|21963106,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.00133118|0.0259652|-0.00312316|-0.965612|-0.00332189|-0.96844|-0.00287446
16f6voK72PdTC49AZ6Cp5kZ3xqozF8N3J,7,transaction,175507922,False,True,8,16f6voK72PdTC49AZ6Cp5kZ3xqozF8N3J|5298349|1N4samqrnJKxCofimySnyxUxEVKW8Rf4zy|205922315|1K7juZ2patA5ffK5Mruoa7WQdcukYTQmat|175755628|1bUWccCP1kkTQ6Po8Zd5pLeaPYEiXpGnj|175507922,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|-0.000775307|0.0251458|-0.000668973|0.0292608|-0.0015462|-0.352911|-0.000980407
17czPkYKUVbRZWc9LHbRGw2Axq4kLrLyxo,7,transaction,114561356,False,True,8,17czPkYKUVbRZWc9LHbRGw2Axq4kLrLyxo|16765806|1MqKmm2EWzrzm5pUazQg48Pw8mfQcNqMH9|61251121|1MKX7UdPMN28cBTBDDtX7xhzFR8cF9tiEC|79126508|1CYKE5aFL3htYQ9o3L8MAHtgLjfQDUUdd9|114561356,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.000969231|0.0286846|0.00297877|0.0274777|-0.00189829|0.0227151|-0.000686198
19WXhdRrHZr4AkzkgcEfPJucJD6D2PaLfp,7,transaction,163806318,False,True,8,19WXhdRrHZr4AkzkgcEfPJucJD6D2PaLfp|380181286|19gpfUDjUHm9nR6U7j1NZEUUjQ3rCPeRb5|319922710|1AZqSCEfxzk3y5tN4Xj56npgKLWUiYTXVx|376249040|17nko3qu2KwvSew5UMbDbp6BPomtzFmU7k|163806318,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|0.00281444|0.0200592|-0.00411037|-0.678122|0.0031499|-0.968669|-0.00310582
19XJLCychqE4PYPh8g7chvdbR83vXrfiFP,7,transaction,312471234,False,True,8,19XJLCychqE4PYPh8g7chvdbR83vXrfiFP|372726662|182eY4QY1oFEopMkciY2Qe4gCWorkxswnp|196003058|1LZcFeipRTBJG5XJDuC2tqFxYnbcv8qAVB|312471233|13SC5umjLfYGaZXuznd5y1vonrSVo5epv8|312471234,wallet|transaction|wallet|transaction|wallet|transaction|wallet|transaction,|-0.000338703|0.0168058|-0.00187305|0.00868714|-0.00180426|0.0100836|0.000112981
