target_txid,depth,root_type,root_real_id,root_is_fraud,is_true_positive,n_nodes,chain_real_ids,chain_types,chain_ce
355102448,1,wallet,1JaMsFbZkLfZoxtoWVMxCRyzmbdLx83JFg,True,True,2,355102448|1JaMsFbZkLfZoxtoWVMxCRyzmbdLx83JFg,transaction|wallet,|0.89168
355175641,1,wallet,1LUUwQ3es7Uyj4eYscHX5GVYrNCPYBWJbq,True,True,2,355175641|1LUUwQ3es7Uyj4eYscHX5GVYrNCPYBWJbq,transaction|wallet,|0.891699
91879985,1,wallet,1HyBpq3o3zDV6o5XyHjJTnoYuQXVmv1nqM,True,True,2,91879985|1HyBpq3o3zDV6o5XyHjJTnoYuQXVmv1nqM,transaction|wallet,|0.891707
54771037,1,wallet,12weWdn1XYpg8BAY5iNrUvYf8b9H6jWqQ4,True,True,2,54771037|12weWdn1XYpg8BAY5iNrUvYf8b9H6jWqQ4,transaction|wallet,|0.891726
54912141,1,wallet,1MTGu5U2UVWCZ7bCtnC3BbDJV8RAAYYiKM,True,True,2,54912141|1MTGu5U2UVWCZ7bCtnC3BbDJV8RAAYYiKM,transaction|wallet,|0.911328
67575965,1,wallet,1P8MnjCzS9p78VWyK7FctKimoLdGPztxAy,True,True,2,67575965|1P8MnjCzS9p78VWyK7FctKimoLdGPztxAy,transaction|wallet,|0.891728
97150074,1,wallet,12UBU5qprpkGBXZqBmrd2mhaLSMKW6cMpd,True,True,2,97150074|12UBU5qprpkGBXZqBmrd2mhaLSMKW6cMpd,transaction|wallet,|0.906683
28997148,1,wallet,16fmGYaeM7ULSpwB9Q2NpZgXchTn8nzLLR,True,True,2,28997148|16fmGYaeM7ULSpwB9Q2NpZgXchTn8nzLLR,transaction|wallet,|0.891737
29611862,1,wallet,1A8yQSpBkm6rR1MeT7fKCPaxmEQYgmk3qg,True,True,2,29611862|1A8yQSpBkm6rR1MeT7fKCPaxmEQYgmk3qg,transaction|wallet,|0.891743
29615095,1,wallet,12Z8U4j1UX7zvdPdQvK5dSkuQsMmVRQHuk,True,True,2,29615095|12Z8U4j1UX7zvdPdQvK5dSkuQsMmVRQHuk,transaction|wallet,|0.891748
114507940,1,wallet,1MbRAZ6hSBXJWDLtkRCFHKNvTg7TWSxttz,True,True,2,114507940|1MbRAZ6hSBXJWDLtkRCFHKNvTg7TWSxttz,transaction|wallet,|0.891763
115723389,1,wallet,1NGD8Dv1De8iY3iLf6EsjUnTSK3BiX8XYi,True,True,2,115723389|1NGD8Dv1De8iY3iLf6EsjUnTSK3BiX8XYi,transaction|wallet,|0.907523
148612093,1,wallet,1D4vwHXHUe8JkVXQZAN4LDJ5oDBhbBFEwj,True,True,2,148612093|1D4vwHXHUe8JkVXQZAN4LDJ5oDBhbBFEwj,transaction|wallet,|0.891808
45432747,1,wallet,1LqpZBhZVvTL7cHHgvQcJaZ26trmBWUCmt,True,True,2,45432747|1LqpZBhZVvTL7cHHgvQcJaZ26trmBWUCmt,transaction|wallet,|0.891876
96975033,1,wallet,132ByMwkhz7WhZdtoho5ztA8mWfiDeW5s2,True,True,2,96975033|132ByMwkhz7WhZdtoho5ztA8mWfiDeW5s2,transaction|wallet,|0.523696
97066702,1,wallet,1J7weDrdR4Fcp28zUW6Zu5dGkdJnB355Xc,True,True,2,97066702|1J7weDrdR4Fcp28zUW6Zu5dGkdJnB355Xc,transaction|wallet,|0.891817
97069017,1,wallet,1A5m58tVFqvG55HLwbPkc5MWnkp9dPn3NN,True,True,2,97069017|1A5m58tVFqvG55HLwbPkc5MWnkp9dPn3NN,transaction|wallet,|0.891824
97976919,1,wallet,1DXGiEktngXwwnQk67PGgW9tE4BuK28bST,True,True,2,97976919|1DXGiEktngXwwnQk67PGgW9tE4BuK28bST,transaction|wallet,|0.891845
12673136,1,wallet,1ABg7HLx3viW4sjj3ViCUkxr6HqQ5qJT4P,True,True,2,12673136|1ABg7HLx3viW4sjj3ViCUkxr6HqQ5qJT4P,transaction|wallet,|0.109038
12780368,1,wallet,1Pt7nkYY3rS5jnSoN7sCY8sB3pz8KKbhup,True,True,2,12780368|1Pt7nkYY3rS5jnSoN7sCY8sB3pz8KKbhup,transaction|wallet,|0.774243
72295072,1,wallet,113Wb3pHLuTqAejERCo9bTnyJ45VdoLUQZ,True,True,2,72295072|113Wb3pHLuTqAejERCo9bTnyJ45VdoLUQZ,transaction|wallet,|0.654488
72376896,1,wallet,1CUm4eyVHL28mXepTcBNvH3McEMensd7vn,True,True,2,72376896|1CUm4eyVHL28mXepTcBNvH3McEMensd7vn,transaction|wallet,|0.891837
72640345,1,wallet,16v5ahgB5brGLTuRaYr9KpWCHD6sbYQjza,True,True,2,72640345|16v5ahgB5brGLTuRaYr9KpWCHD6sbYQjza,transaction|wallet,|0.907591
72641071,1,wallet,1FHh6L5FWKJ67aLAaSypCAMMcQXn3C9L9p,True,True,2,72641071|1FHh6L5FWKJ67aLAaSypCAMMcQXn3C9L9p,transaction|wallet,|0.90564
73154819,1,wallet,19DeMGHSEyDrup7aw9S7XXN5Yfw5os1Emj,True,True,2,73154819|19DeMGHSEyDrup7aw9S7XXN5Yfw5os1Emj,transaction|wallet,|0.89179
91235255,1,wallet,1AqbtdryPZQqUbMFG6E94Sdvr4kpiWQAH4,True,True,2,91235255|1AqbtdryPZQqUbMFG6E94Sdvr4kpiWQAH4,transaction|wallet,|0.891808
91857277,1,wallet,1Q7YEnr3xGTiZL5tSUzNu46nZQAj5CB5JH,True,True,2,91857277|1Q7YEnr3xGTiZL5tSUzNu46nZQAj5CB5JH,transaction|wallet,|0.891809
94152708,1,wallet,1CZ1oz6VpotdMS4SL6cbupUhBvh73ud11C,True,True,2,94152708|1CZ1oz6VpotdMS4SL6cbupUhBvh73ud11C,transaction|wallet,|0.89183
94341464,1,wallet,1FYSgWEMUEtT1QweFaPGsy2Ej6K8Eoka5,True,True,2,94341464|1FYSgWEMUEtT1QweFaPGsy2Ej6K8Eoka5,transaction|wallet,|0.891818
105434922,1,wallet,1Q25N9Y4geeEbNGAd8UH5FfeQ6yyJWjtQU,True,True,2,105434922|1Q25N9Y4geeEbNGAd8UH5FfeQ6yyJWjtQU,transaction|wallet,|0.891826
105594874,1,wallet,1AibnvggxwnWzyVAq6Gfny1Uxx7w2NpzDf,True,True,2,105594874|1AibnvggxwnWzyVAq6Gfny1Uxx7w2NpzDf,transaction|wallet,|0.891822
164649961,1,wallet,1BSTkkg11AWZ4KS5wy4mPrRSZHfdWsteHb,True,True,2,164649961|1BSTkkg11AWZ4KS5wy4mPrRSZHfdWsteHb,transaction|wallet,|0.891829
218091566,1,wallet,1AwkjjRQ5HvDDaGr5BD1dWAXRByxFUS1Co,True,True,2,218091566|1AwkjjRQ5HvDDaGr5BD1dWAXRByxFUS1Co,transaction|wallet,|0.891851
11566029,1,wallet,18xbmyuzHDzEDBBtV8DTDt6Sq3EKQ1ar6n,True,True,2,11566029|18xbmyuzHDzEDBBtV8DTDt6Sq3EKQ1ar6n,transaction|wallet,|0.891859
11567844,1,wallet,139bHTkhPXxWWr7uPzwyeMZq8ZpaYiRVip,True,True,2,11567844|139bHTkhPXxWWr7uPzwyeMZq8ZpaYiRVip,transaction|wallet,|0.891859
11579855,1,wallet,1LG9wqjWWZ4gQM5YUSPeyfq8XsDnC89efP,True,True,2,11579855|1LG9wqjWWZ4gQM5YUSPeyfq8XsDnC89efP,transaction|wallet,|0.891852
19501341,1,wallet,18Yy72qbz8gAa7F5TaFV5prbt9MbQXp8Nz,True,True,2,19501341|18Yy72qbz8gAa7F5TaFV5prbt9MbQXp8Nz,transaction|wallet,|0.891906
158360758,1,wallet,1Knqirs6HSpQqPX7PZFDZ8rdHxfZP167j2,True,True,2,158360758|1Knqirs6HSpQqPX7PZFDZ8rdHxfZP167j2,transaction|wallet,|0.891883
158374219,1,wallet,15xLrxJ9cFEu128tqLe1GHAg949PdjzxER,True,True,2,158374219|15xLrxJ9cFEu128tqLe1GHAg949PdjzxER,transaction|wallet,|0.891891
158375408,1,wallet,13Kp1GYXFRFq2uHo5hxqKvz8bL8PZChMGw,True,True,2,158375408|13Kp1GYXFRFq2uHo5hxqKvz8bL8PZChMGw,transaction|wallet,|0.891869
158378325,1,wallet,1HvKtMMXVxJfnhCWN7qcF3Ysu6Vcp3H61B,True,True,2,158378325|1HvKtMMXVxJfnhCWN7qcF3Ysu6Vcp3H61B,transaction|wallet,|0.891869
159032608,1,wallet,17n4zgc6wuAo3c7MRDPX85EfhyLSjZnhEK,True,True,2,159032608|17n4zgc6wuAo3c7MRDPX85EfhyLSjZnhEK,transaction|wallet,|0.891862
159041022,1,wallet,18jjNJA5M9wtzyXV8R6oWJ3Rt2RUhBcRe1,True,True,2,159041022|18jjNJA5M9wtzyXV8R6oWJ3Rt2RUhBcRe1,transaction|wallet,|0.891866
123KBbJSbQZzBpp9ugyKVSHJhRABmhcYqV,1,transaction,234836328,True,True,2,123KBbJSbQZzBpp9ugyKVSHJhRABmhcYqV|234836328,wallet|transaction,|0.990218
12igAb84wUJ5LVoetojTXuUe9ELLVtQr4Y,1,transaction,64580922,True,True,2,12igAb84wUJ5LVoetojTXuUe9ELLVtQr4Y|64580922,wallet|transaction,|0.988802
13py6FaMb5TRMWdEnZRQobCLFrLPJvR9gP,1,transaction,339642924,True,True,2,13py6FaMb5TRMWdEnZRQobCLFrLPJvR9gP|339642924,wallet|transaction,|0.990359
145uP9Suy7ejTGnXWZhUCZdgBP2EP4vki7,1,transaction,211084916,True,True,2,145uP9Suy7ejTGnXWZhUCZdgBP2EP4vki7|211084916,wallet|transaction,|0.990359
14UR7yiAScRkA6Nd9xcjeXyJ1nxcMWwJXx,1,transaction,355239158,True,True,2,14UR7yiAScRkA6Nd9xcjeXyJ1nxcMWwJXx|355239158,wallet|transaction,|0.990363
14WhsQhTasspQEr9BQHXnMus1937JSfRmG,1,transaction,154061463,True,True,2,14WhsQhTasspQEr9BQHXnMus1937JSfRmG|154061463,wallet|transaction,|0.883256
15U1VEby693UW8QWSX9EGDu6rmXX73xMor,1,transaction,209483930,True,True,2,15U1VEby693UW8QWSX9EGDu6rmXX73xMor|209483930,wallet|transaction,|0.99029
15tTA9CaZMArZfHZK8KLqmC56nhWBRhdUc,1,transaction,73219228,True,True,2,15tTA9CaZMArZfHZK8KLqmC56nhWBRhdUc|73219228,wallet|transaction,|0.990344
162quYhHpSRNT3mfq994fV2mG4iKVQt9Yj,1,transaction,272148432,True,True,2,162quYhHpSRNT3mfq994fV2mG4iKVQt9Yj|272148432,wallet|transaction,|0.990206
16fqJ23TKVm8z38MhHwfbp3hJ3Ru8g66TS,1,transaction,163811747,True,True,2,16fqJ23TKVm8z38MhHwfbp3hJ3Ru8g66TS|163811747,wallet|transaction,|0.990236
17k2L2LNxVmgdezYqWE7ReJXBcE5tfZivN,1,transaction,353699854,True,True,2,17k2L2LNxVmgdezYqWE7ReJXBcE5tfZivN|353699854,wallet|transaction,|0.990289
19WXhdRrHZr4AkzkgcEfPJucJD6D2PaLfp,1,transaction,380181286,True,True,2,19WXhdRrHZr4AkzkgcEfPJucJD6D2PaLfp|380181286,wallet|transaction,|0.990075
1BKRs69RkmR99aHaDhAtCjebkhipkXWauF,1,transaction,339512721,True,True,2,1BKRs69RkmR99aHaDhAtCjebkhipkXWauF|339512721,wallet|transaction,|0.990374
1CK54oYdAX2wA3onQjRbsnQ1BMw7LqMJjS,1,transaction,141574560,True,True,2,1CK54oYdAX2wA3onQjRbsnQ1BMw7LqMJjS|141574560,wallet|transaction,|0.98811
1DGqRXbpExNU2PRh219rJMdHZ9zJuZsHV,1,transaction,191111259,True,True,2,1DGqRXbpExNU2PRh219rJMdHZ9zJuZsHV|191111259,wallet|transaction,|0.987615
1EEE25dm1UmWq7T4buvTHZBvHkHfFuR64S,1,transaction,210373225,True,True,2,1EEE25dm1UmWq7T4buvTHZBvHkHfFuR64S|210373225,wallet|transaction,|0.454543
1EX3Sqmz9eh4VzfEoQn9CbVhfP9mcPj1M4,1,transaction,191111259,True,True,2,1EX3Sqmz9eh4VzfEoQn9CbVhfP9mcPj1M4|191111259,wallet|transaction,|0.987615
1Fapany5MjJ51ArkS1zidgefPi66zToxQ,1,transaction,12779380,True,True,2,1Fapany5MjJ51ArkS1zidgefPi66zToxQ|12779380,wallet|transaction,|0.34806
1G6NkMxM1upv2JBGroK8S9F53ojzyQmMpL,1,transaction,195823686,True,True,2,1G6NkMxM1upv2JBGroK8S9F53ojzyQmMpL|195823686,wallet|transaction,|0.989563
1G9M7U6KHYxFbr6aKLBcm5ty4FfAR6QU1n,1,transaction,355155563,True,True,2,1G9M7U6KHYxFbr6aKLBcm5ty4FfAR6QU1n|355155563,wallet|transaction,|0.983988
1GXRSerqFmWEya6giGRYNoLatrFbwAM3bt,1,transaction,41520412,True,True,2,1GXRSerqFmWEya6giGRYNoLatrFbwAM3bt|41520412,wallet|transaction,|0.989675
1H1TcKzseAVk2XatDXA9xsYoGHcDZUjLCM,1,transaction,238363563,True,True,2,1H1TcKzseAVk2XatDXA9xsYoGHcDZUjLCM|238363563,wallet|transaction,|0.986783
1LgZyKQqwcQWzjjDoryoPMLAxVM7YLpvJU,1,transaction,43525228,True,True,2,1LgZyKQqwcQWzjjDoryoPMLAxVM7YLpvJU|43525228,wallet|transaction,|0.990121
1MVJFvuDf5kzjdYBABUekDtxBzNQULQSfY,1,transaction,4264482,True,True,2,1MVJFvuDf5kzjdYBABUekDtxBzNQULQSfY|4264482,wallet|transaction,|0.989842
189798829,0,transaction,189798829,True,True,1,189798829,transaction,
190427446,0,transaction,190427446,True,True,1,190427446,transaction,
175757130,0,transaction,175757130,True,True,1,175757130,transaction,
179039073,0,transaction,179039073,True,True,1,179039073,transaction,
179039624,0,transaction,179039624,True,True,1,179039624,transaction,
179582590,0,transaction,179582590,True,True,1,179582590,transaction,
205921701,0,transaction,205921701,True,True,1,205921701,transaction,
216384921,0,transaction,216384921,True,True,1,216384921,transaction,
3152098,0,transaction,3152098,True,True,1,3152098,transaction,
234559580,0,transaction,234559580,True,True,1,234559580,transaction,
234561907,0,transaction,234561907,True,True,1,234561907,transaction,
339642957,0,transaction,339642957,True,True,1,339642957,transaction,
339964561,0,transaction,339964561,True,True,1,339964561,transaction,
15235793,0,transaction,15235793,True,True,1,15235793,transaction,
238193262,0,transaction,238193262,True,True,1,238193262,transaction,
238363563,0,transaction,238363563,True,True,1,238363563,transaction,
244630846,0,transaction,244630846,True,True,1,244630846,transaction,
304683944,0,transaction,304683944,True,True,1,304683944,transaction,
390420061,0,transaction,390420061,True,True,1,390420061,transaction,
390498171,0,transaction,390498171,True,True,1,390498171,transaction,
390578692,0,transaction,390578692,True,True,1,390578692,transaction,
248915366,0,transaction,248915366,True,True,1,248915366,transaction,
248915737,0,transaction,248915737,True,True,1,248915737,transaction,
54618280,0,transaction,54618280,True,True,1,54618280,transaction,
60102676,0,transaction,60102676,True,True,1,60102676,transaction,
209483930,0,transaction,209483930,True,True,1,209483930,transaction,
209539733,0,transaction,209539733,True,True,1,209539733,transaction,
209682060,0,transaction,209682060,True,True,1,209682060,transaction,
209807092,0,transaction,209807092,True,True,1,209807092,transaction,
209918443,0,transaction,209918443,True,True,1,209918443,transaction,
210638701,0,transaction,210638701,True,True,1,210638701,transaction,
210639339,0,transaction,210639339,True,True,1,210639339,transaction,
99191418,0,transaction,99191418,True,True,1,99191418,transaction,
372726753,0,transaction,372726753,True,True,1,372726753,transaction,
372812275,0,transaction,372812275,True,True,1,372812275,transaction,
372960056,0,transaction,372960056,True,True,1,372960056,transaction,
372960115,0,transaction,372960115,True,True,1,372960115,transaction,
336427475,0,transaction,336427475,True,True,1,336427475,transaction,
363337440,0,transaction,363337440,True,True,1,363337440,transaction,
85000157,0,transaction,85000157,True,True,1,85000157,transaction,
85626501,0,transaction,85626501,True,True,1,85626501,transaction,
163656150,0,transaction,163656150,True,True,1,163656150,transaction,
163808019,0,transaction,163808019,True,True,1,163808019,transaction,
299172428,0,transaction,299172428,True,True,1,299172428,transaction,
299176148,0,transaction,299176148,True,True,1,299176148,transaction,
383048748,0,transaction,383048748,True,True,1,383048748,transaction,
386321759,0,transaction,386321759,True,True,1,386321759,transaction,
122932784,0,transaction,122932784,True,True,1,122932784,transaction,
274526544,0,transaction,274526544,True,True,1,274526544,transaction,
274526557,0,transaction,274526557,True,True,1,274526557,transaction,
355008037,0,transaction,355008037,True,True,1,355008037,transaction,
355008601,0,transaction,355008601,True,True,1,355008601,transaction,
355090366,0,transaction,355090366,True,True,1,355090366,transaction,
355090375,0,transaction,355090375,True,True,1,355090375,transaction,
355090509,0,transaction,355090509,True,True,1,355090509,transaction,
355092389,0,transaction,355092389,True,True,1,355092389,transaction,
355102309,0,transaction,355102309,True,True,1,355102309,transaction,
355102434,0,transaction,355102434,True,True,1,355102434,transaction,
355236712,0,transaction,355236712,True,True,1,355236712,transaction,
355293540,0,transaction,355293540,True,True,1,355293540,transaction,
77410785,0,transaction,77410785,True,True,1,77410785,transaction,
67575835,0,transaction,67575835,True,True,1,67575835,transaction,
67682556,0,transaction,67682556,True,True,1,67682556,transaction,
69330928,0,transaction,69330928,True,True,1,69330928,transaction,
70383882,0,transaction,70383882,True,True,1,70383882,transaction,
44562478,0,transaction,44562478,True,True,1,44562478,transaction,
200718750,0,transaction,200718750,True,True,1,200718750,transaction,
39724214,0,transaction,39724214,True,True,1,39724214,transaction,
39728377,0,transaction,39728377,True,True,1,39728377,transaction,
12830021,0,transaction,12830021,True,True,1,12830021,transaction,
149134786,0,transaction,149134786,True,True,1,149134786,transaction,
151193455,0,transaction,151193455,True,True,1,151193455,transaction,
151206980,0,transaction,151206980,True,True,1,151206980,transaction,
151752242,0,transaction,151752242,True,True,1,151752242,transaction,
162435482,0,transaction,162435482,True,True,1,162435482,transaction,
96928334,0,transaction,96928334,True,True,1,96928334,transaction,
96930118,0,transaction,96930118,True,True,1,96930118,transaction,
12661812,0,transaction,12661812,True,True,1,12661812,transaction,
12778505,0,transaction,12778505,True,True,1,12778505,transaction,
12778668,0,transaction,12778668,True,True,1,12778668,transaction,
12780436,0,transaction,12780436,True,True,1,12780436,transaction,
12780483,0,transaction,12780483,True,True,1,12780483,transaction,
71989358,0,transaction,71989358,True,True,1,71989358,transaction,
73000655,0,transaction,73000655,True,True,1,73000655,transaction,
73220440,0,transaction,73220440,True,True,1,73220440,transaction,
73231155,0,transaction,73231155,True,True,1,73231155,transaction,
113UD7kW6Tm6eGUSdx1nxbyJUXDmPgh9YY,0,wallet,113UD7kW6Tm6eGUSdx1nxbyJUXDmPgh9YY,True,True,1,113UD7kW6Tm6eGUSdx1nxbyJUXDmPgh9YY,wallet,
124wkTiD8UieQBmBQmk9Ko3PsvU53d5oLu,0,wallet,124wkTiD8UieQBmBQmk9Ko3PsvU53d5oLu,True,True,1,124wkTiD8UieQBmBQmk9Ko3PsvU53d5oLu,wallet,
129EJwmfpK8eznhJD2ysSTQMt8nPa69vgx,0,wallet,129EJwmfpK8eznhJD2ysSTQMt8nPa69vgx,True,True,1,129EJwmfpK8eznhJD2ysSTQMt8nPa69vgx,wallet,
12FMf4Gj85eYPLWmuVAndnjgL55vUsBJrG,0,wallet,12FMf4Gj85eYPLWmuVAndnjgL55vUsBJrG,True,True,1,12FMf4Gj85eYPLWmuVAndnjgL55vUsBJrG,wallet,
12Mdv8mtNqr8s1wS3TVTkc3XczS9wnyg1z,0,wallet,12Mdv8mtNqr8s1wS3TVTkc3XczS9wnyg1z,True,True,1,12Mdv8mtNqr8s1wS3TVTkc3XczS9wnyg1z,wallet,
12RQsZMjE2UWCw2Xy6FC2ZMP9E5edqUCQt,0,wallet,12RQsZMjE2UWCw2Xy6FC2ZMP9E5edqUCQt,True,True,1,12RQsZMjE2UWCw2Xy6FC2ZMP9E5edqUCQt,wallet,
12ec93ju3WrFzYFuD4NURdYwrT2K5aowht,0,wallet,12ec93ju3WrFzYFuD4NURdYwrT2K5aowht,True,True,1,12ec93ju3WrFzYFuD4NURdYwrT2K5aowht,wallet,
12tqvAAymbxeE3ouUEhyJK9u1QA7ZyW4N5,0,wallet,12tqvAAymbxeE3ouUEhyJK9u1QA7ZyW4N5,True,True,1,12tqvAAymbxeE3ouUEhyJK9u1QA7ZyW4N5,wallet,
13QgDT5bNPMCKFKc5yYs1cN7oJpW7ZQhA2,0,wallet,13QgDT5bNPMCKFKc5yYs1cN7oJpW7ZQhA2,True,True,1,13QgDT5bNPMCKFKc5yYs1cN7oJpW7ZQhA2,wallet,
13e9a4yM6oGJ9TBnmSrvGBBELkf19E8CEp,0,wallet,13e9a4yM6oGJ9TBnmSrvGBBELkf19E8CEp,True,True,1,13e9a4yM6oGJ9TBnmSrvGBBELkf19E8CEp,wallet,
13eGZRd58X9SmARBerDhJV4TYvoCwyVPnL,0,wallet,13eGZRd58X9SmARBerDhJV4TYvoCwyVPnL,True,True,1,13eGZRd58X9SmARBerDhJV4TYvoCwyVPnL,wallet,
13fBrzqGwZ4TPToADrR4pJFyAKmzjj2Kuk,0,wallet,13fBrzqGwZ4TPToADrR4pJFyAKmzjj2Kuk,True,True,1,13fBrzqGwZ4TPToADrR4pJFyAKmzjj2Kuk,wallet,
1437cUeECbfW1KaQzpJTRunDnTP1LifEtZ,0,wallet,1437cUeECbfW1KaQzpJTRunDnTP1LifEtZ,True,True,1,1437cUeECbfW1KaQzpJTRunDnTP1LifEtZ,wallet,
14BnZZWz9JnX5TeR4vPjcFvge6u6v2UJQ7,0,wallet,14BnZZWz9JnX5TeR4vPjcFvge6u6v2UJQ7,True,True,1,14BnZZWz9JnX5TeR4vPjcFvge6u6v2UJQ7,wallet,
14FLkudvztaUJzCatbPJi3WLigZLcYvs5H,0,wallet,14FLkudvztaUJzCatbPJi3WLigZLcYvs5H,True,True,1,14FLkudvztaUJzCatbPJi3WLigZLcYvs5H,wallet,
14Sha1J6pSUJPuA23pExYi22CB2sphUVz4,0,wallet,14Sha1J6pSUJPuA23pExYi22CB2sphUVz4,True,True,1,14Sha1J6pSUJPuA23pExYi22CB2sphUVz4,wallet,
14VisL6uJYtF8suriF1wjJfFPTffua89yv,0,wallet,14VisL6uJYtF8suriF1wjJfFPTffua89yv,True,True,1,14VisL6uJYtF8suriF1wjJfFPTffua89yv,wallet,
14dUskV8M5cLjsLHaiKsbPT6kB8fNFDebm,0,wallet,14dUskV8M5cLjsLHaiKsbPT6kB8fNFDebm,True,True,1,14dUskV8M5cLjsLHaiKsbPT6kB8fNFDebm,wallet,
14fGeTASTGoe8K9YNBQqig9CQzqRCmUWsY,0,wallet,14fGeTASTGoe8K9YNBQqig9CQzqRCmUWsY,True,True,1,14fGeTASTGoe8K9YNBQqig9CQzqRCmUWsY,wallet,
14n2xUHDgV1A3UJfh6D57CXgJKrusMQnRt,0,wallet,14n2xUHDgV1A3UJfh6D57CXgJKrusMQnRt,True,True,1,14n2xUHDgV1A3UJfh6D57CXgJKrusMQnRt,wallet,
14rWrJkP1QFDer5LDHPRe2b5GYNCuo4VVP,0,wallet,14rWrJkP1QFDer5LDHPRe2b5GYNCuo4VVP,True,True,1,14rWrJkP1QFDer5LDHPRe2b5GYNCuo4VVP,wallet,
14rZw61CjPMvDanG2R2pyn6LHmBBmsQrm2,0,wallet,14rZw61CjPMvDanG2R2pyn6LHmBBmsQrm2,True,True,1,14rZw61CjPMvDanG2R2pyn6LHmBBmsQrm2,wallet,
14vfPuBFF9EhMPfJ7Y4U7SthQNPwkyDuv4,0,wallet,14vfPuBFF9EhMPfJ7Y4U7SthQNPwkyDuv4,True,True,1,14vfPuBFF9EhMPfJ7Y4U7SthQNPwkyDuv4,wallet,
153vgpYc8pVJ5vDP5Mcgkrb51ra5V6sbTh,0,wallet,153vgpYc8pVJ5vDP5Mcgkrb51ra5V6sbTh,True,True,1,153vgpYc8pVJ5vDP5Mcgkrb51ra5V6sbTh,wallet,
154WbyPSJPfS4ksay17pZg7P3nubEAf8Bp,0,wallet,154WbyPSJPfS4ksay17pZg7P3nubEAf8Bp,True,True,1,154WbyPSJPfS4ksay17pZg7P3nubEAf8Bp,wallet,
156SzJF2fSE8YZUjLSRWRWjhGDXzmPX7HX,0,wallet,156SzJF2fSE8YZUjLSRWRWjhGDXzmPX7HX,True,True,1,156SzJF2fSE8YZUjLSRWRWjhGDXzmPX7HX,wallet,
15AHFVdj9nJyxuZNSh2nDAkxPompNoDZeb,0,wallet,15AHFVdj9nJyxuZNSh2nDAkxPompNoDZeb,True,True,1,15AHFVdj9nJyxuZNSh2nDAkxPompNoDZeb,wallet,
15HY6EBvRDaHP3WtfquyRrVYsYt4nNAgxK,0,wallet,15HY6EBvRDaHP3WtfquyRrVYsYt4nNAgxK,True,True,1,15HY6EBvRDaHP3WtfquyRrVYsYt4nNAgxK,wallet,
15JCJQjdQMWaU3JFc4Eo8jTrUk32tXK8iS,0,wallet,15JCJQjdQMWaU3JFc4Eo8jTrUk32tXK8iS,True,True,1,15JCJQjdQMWaU3JFc4Eo8jTrUk32tXK8iS,wallet,
15NHnFuqK4pVkKZQCxGdfpCeg1ZcneV9en,0,wallet,15NHnFuqK4pVkKZQCxGdfpCeg1ZcneV9en,True,True,1,15NHnFuqK4pVkKZQCxGdfpCeg1ZcneV9en,wallet,
15TiDjTFrBNDVjDY4cQN888tR5sGQ8T599,0,wallet,15TiDjTFrBNDVjDY4cQN888tR5sGQ8T599,True,True,1,15TiDjTFrBNDVjDY4cQN888tR5sGQ8T599,wallet,
15ZnXriJiezVyjhKyFWB1ZQX6Ho5h1fkXB,0,wallet,15ZnXriJiezVyjhKyFWB1ZQX6Ho5h1fkXB,True,True,1,15ZnXriJiezVyjhKyFWB1ZQX6Ho5h1fkXB,wallet,
15gLXAmh6o9UnrEb6mCZ5XMGhSM1EDD2jJ,0,wallet,15gLXAmh6o9UnrEb6mCZ5XMGhSM1EDD2jJ,True,True,1,15gLXAmh6o9UnrEb6mCZ5XMGhSM1EDD2jJ,wallet,
15kbfCvgBDWGS3aRNbxTesPFcpbA2KVa3N,0,wallet,15kbfCvgBDWGS3aRNbxTesPFcpbA2KVa3N,True,True,1,15kbfCvgBDWGS3aRNbxTesPFcpbA2KVa3N,wallet,
15vZmv9G6nGWpo7nF27NM6M9tPshqDxnyD,0,wallet,15vZmv9G6nGWpo7nF27NM6M9tPshqDxnyD,True,True,1,15vZmv9G6nGWpo7nF27NM6M9tPshqDxnyD,wallet,
15xLLnHWtHF36nLpwoHekdo4jBhXbjVTuu,0,wallet,15xLLnHWtHF36nLpwoHekdo4jBhXbjVTuu,True,True,1,15xLLnHWtHF36nLpwoHekdo4jBhXbjVTuu,wallet,
161uuFYKzKaNupTop6tRvFEFLZvUFrAWdt,0,wallet,161uuFYKzKaNupTop6tRvFEFLZvUFrAWdt,True,True,1,161uuFYKzKaNupTop6tRvFEFLZvUFrAWdt,wallet,
166XQjeB87Eruq7mK4yHQUjccu3et1NtCV,0,wallet,166XQjeB87Eruq7mK4yHQUjccu3et1NtCV,True,True,1,166XQjeB87Eruq7mK4yHQUjccu3et1NtCV,wallet,
16B5vBKbuu9wCYbQMzRE8tCoUMkWUpYAwy,0,wallet,16B5vBKbuu9wCYbQMzRE8tCoUMkWUpYAwy,True,True,1,16B5vBKbuu9wCYbQMzRE8tCoUMkWUpYAwy,wallet,
16Dt2AsozzUrVApehZtFUYatiG2LTnrMtj,0,wallet,16Dt2AsozzUrVApehZtFUYatiG2LTnrMtj,True,True,1,16Dt2AsozzUrVApehZtFUYatiG2LTnrMtj,wallet,
16EWVNgruRqCqFrWtwjMKDqZRwHcsg1VBv,0,wallet,16EWVNgruRqCqFrWtwjMKDqZRwHcsg1VBv,True,True,1,16EWVNgruRqCqFrWtwjMKDqZRwHcsg1VBv,wallet,
